asset,entry_time_utc,exit_time_utc,side,entry_px,exit_px,holding_days,ecdf,signed_vpin,d25,vpin
fetusdt,2024-10-03T13:15:00,2024-10-04T16:18:00,-1,1.346,1.4384,1.1270833333333334,0.8148015731140508,-0.0636021377148993,-8.893595492634465e-05,0.11758353710977984
suiusdt,2024-10-03T16:44:00,2024-10-04T08:39:00,-1,1.6247,1.7462,0.6631944444444444,0.9836156623160234,-0.043537909922843385,-0.002070135262703693,0.1321143502384766
suiusdt,2024-10-04T09:03:00,2024-10-05T02:59:00,1,1.7615,1.7161,0.7472222222222222,0.8189189189189189,0.0206497259735055,0.0017512702901326116,0.11035008961513691
suiusdt,2024-10-06T15:07:00,2024-10-07T10:58:00,-1,1.7651,1.9397,0.8270833333333333,0.8134981968057702,-0.014803186209608531,-0.0004573664078084544,0.10962626402991345
suiusdt,2024-10-07T23:13:00,2024-10-08T13:40:00,1,2.0627,2.0312,0.6020833333333333,0.8079843252510409,0.010581319576379745,0.008783525121277752,0.10821701780764925
suiusdt,2024-10-08T15:17:00,2024-10-09T15:23:00,1,1.9789,1.9404,1.0041666666666667,0.9358454567135702,0.012464312080807586,2.7157432235830337e-05,0.12568830927744354
suiusdt,2024-10-10T17:31:00,2024-10-11T15:14:00,-1,1.7784,2.0492,0.9048611111111111,0.8638850889192886,-0.01768926262002905,-0.0012032472466770583,0.11539502214213578
fetusdt,2024-10-11T13:35:00,2024-10-13T12:56:00,-1,1.3881,1.4343,1.9729166666666667,0.8542168674698796,-0.05049318739097891,-0.0023345237582419465,0.12020560510699879
suiusdt,2024-10-11T15:21:00,2024-10-12T13:12:00,1,2.0357,2.24,0.9104166666666667,0.9388802141423154,0.01266996171199363,0.010634845271317209,0.12682091268798804
suiusdt,2024-10-12T13:17:00,2024-10-13T08:38:00,1,2.2251,2.2173,0.80625,0.9519440803844473,0.025905885299472384,0.0006230367678506932,0.12865571252283986
avaxusdt,2024-10-13T08:06:00,2024-10-15T14:16:00,1,29.062,29.333,2.2569444444444446,0.8002174503941288,0.009764667571330137,0.0052740169395013164,0.08754060556290416
suiusdt,2024-10-13T10:05:00,2024-10-14T01:25:00,1,2.2146,2.2871,0.6388888888888888,0.8407779440051293,0.006065593183304313,0.0010668208327106882,0.11846600695198763
suiusdt,2024-10-14T03:39:00,2024-10-15T03:22:00,1,2.2678,2.2133,0.9881944444444445,0.9995823762789726,0.02312597412799473,0.0010634476858651098,0.14843421300266335
fetusdt,2024-10-15T04:26:00,2024-10-16T04:27:00,-1,1.481,1.4576,1.0006944444444446,0.8608888132130087,-0.0310647493026546,-0.0015637924154496136,0.12092198300480003
avaxusdt,2024-10-15T14:44:00,2024-10-18T04:51:00,-1,28.392,27.471,2.5881944444444445,0.9691003554826361,-0.025638466856865133,-0.0011134046084225885,0.10541558578648175
suiusdt,2024-10-15T16:17:00,2024-10-16T14:59:00,-1,2.0895,2.0321,0.9458333333333333,0.9314985938127762,-0.02405490149156234,-0.00011039852349425949,0.12937535270689213
fetusdt,2024-10-16T04:46:00,2024-10-18T05:36:00,-1,1.445,1.3866,2.0347222222222223,0.9298631063038703,-0.056148888850764654,-0.014200514276347775,0.13093841171718784
avaxusdt,2024-10-18T06:19:00,2024-10-22T09:37:00,-1,27.678,27.373,4.1375,0.8583901773533424,-0.03805359646375024,-0.00885418232660408,0.095181517178544
suiusdt,2024-10-20T05:19:00,2024-10-21T18:01:00,-1,2.0546,2.0332,1.5291666666666666,0.8050575580298169,-0.01171006593020484,-0.000646865552310319,0.11892942836800492
suiusdt,2024-10-22T05:15:00,2024-10-23T18:43:00,-1,2.0185,1.9323,1.5611111111111111,0.9811285846438483,-0.02603896585986211,-0.0011176362657360772,0.1415382354582579
avaxusdt,2024-10-23T07:54:00,2024-10-26T05:02:00,-1,27.074,25.342,2.8805555555555555,0.9607957870099474,-0.024846170116172253,-0.0007178252792002238,0.10507289934595333
fetusdt,2024-10-23T13:25:00,2024-10-25T18:29:00,-1,1.3254,1.2794,2.2111111111111112,0.9130942452043369,-0.06378181182271236,-0.000629443973455962,0.12922226019790556
suiusdt,2024-10-23T18:53:00,2024-10-25T16:54:00,-1,1.9336,1.8536,1.917361111111111,0.9439592430858806,-0.03545771930032489,-0.00941257556485059,0.1341502513610103
linkusdt,2024-10-25T16:34:00,2024-10-28T17:10:00,-1,11.716,10.82,3.025,0.8214007782101167,-0.030406113733237955,-0.00012181422006445064,0.08376086459025035
fetusdt,2024-10-26T03:05:00,2024-10-29T02:32:00,-1,1.2105,1.328,2.9770833333333333,0.9384488448844884,-0.06621885880850224,-0.0019445072176902944,0.13241543898700073
suiusdt,2024-10-26T03:11:00,2024-10-28T10:56:00,-1,1.7398,1.7098,2.3229166666666665,0.8430780167051715,-0.046635987366535445,-0.00330893445284694,0.1250581049015742
arbusdt,2024-10-26T12:57:00,2024-10-30T07:56:00,-1,0.5136,0.5491,3.7909722222222224,0.9222614840989399,-0.05281055270570795,-0.0015380396210625397,0.12068114214087641
avaxusdt,2024-10-26T20:46:00,2024-10-31T01:49:00,-1,25.479,26.107,4.210416666666666,0.9852202187407626,-0.04776384232275894,-0.0036020328312676986,0.11813503524516636
suiusdt,2024-10-30T00:27:00,2024-10-31T02:43:00,-1,2.1137,2.062,1.0944444444444446,0.8027118644067797,-0.00039214256689483517,-0.0009463376143001023,0.12227418514512499
arbusdt,2024-11-01T11:32:00,2024-11-04T17:05:00,-1,0.5331,0.4736,3.23125,0.9306543385490754,-0.06774952436742607,-0.003234582868319749,0.12479067173284576
avaxusdt,2024-11-01T13:48:00,2024-11-05T14:25:00,-1,25.51,23.619,4.0256944444444445,0.8837492391965917,-0.038304356331039915,-0.0028614450266857827,0.10034277754279226
fetusdt,2024-11-01T13:54:00,2024-11-04T00:42:00,-1,1.2903,1.1265,2.45,0.8180938558297048,-0.030552598779733053,-0.0017805063911724567,0.12204539982490725
suiusdt,2024-11-04T01:31:00,2024-11-05T08:22:00,1,1.956,1.9279,1.2854166666666667,0.8779634049323787,0.0013365061802591194,0.014305958574527919,0.12656004978521807
arbusdt,2024-11-04T20:48:00,2024-11-07T02:58:00,-1,0.4739,0.5899,2.2569444444444446,0.9855896852483883,-0.05895566666767189,-0.0001648493110058269,0.13455921407825
avaxusdt,2024-11-05T15:06:00,2024-11-07T16:30:00,-1,23.979,27.427,2.058333333333333,0.806865575874238,-0.033150651658028864,-0.0016908561888092782,0.09502322878640794
suiusdt,2024-11-06T02:57:00,2024-11-06T13:54:00,1,2.2237,2.2985,0.45625,0.8399690162664601,0.012543940964553382,0.013889888351424809,0.12456381860598696
suiusdt,2024-11-07T16:03:00,2024-11-08T18:48:00,1,2.3659,2.255,1.1145833333333333,0.8048298906439855,0.008456667135517591,0.010946466068577701,0.12247519934723783
arbusdt,2024-11-07T19:51:00,2024-11-09T16:47:00,-1,0.5814,0.5953,1.8722222222222222,0.9178288729739917,-0.026609704042696594,-0.0005299899293212673,0.12946494737539457
avaxusdt,2024-11-08T23:30:00,2024-11-10T13:24:00,-1,28.557,32.418,1.5791666666666666,0.8502202643171806,-0.03228223906052412,-0.00033578430308445206,0.09992575618665
linkusdt,2024-11-09T09:19:00,2024-11-10T21:34:00,-1,13.491,14.12,1.5104166666666667,0.8589128697042366,-0.014316102733442377,-0.0019889072440472944,0.08625265052437134
suiusdt,2024-11-09T18:17:00,2024-11-10T04:30:00,1,2.4464,2.8195,0.42569444444444443,0.9170922198858517,0.0003747976463976724,0.020667859257901516,0.12928284477367452
arbusdt,2024-11-10T05:47:00,2024-11-11T10:11:00,-1,0.6332,0.6266,1.1833333333333333,0.9735370853522176,-0.025382009631538548,-0.000416130386271113,0.13362401276670766
suiusdt,2024-11-10T08:58:00,2024-11-10T17:08:00,1,2.9766,3.0215,0.3402777777777778,0.9866745632217945,0.016916424388320646,0.0006085650382953445,0.15587248247387625
avaxusdt,2024-11-10T14:08:00,2024-11-11T15:32:00,-1,32.704,32.75,1.0583333333333333,0.9013300340241261,-0.019364002497176264,-0.0028704096086581005,0.10586620610451934
suiusdt,2024-11-10T17:29:00,2024-11-11T03:37:00,-1,3.0288,3.2543,0.4222222222222222,0.985224586288416,-0.02069195244532858,-0.016480327700104297,0.16233497373700823
fetusdt,2024-11-10T19:54:00,2024-11-11T17:07:00,-1,1.4852,1.517,0.8840277777777777,0.8186437986342703,-0.02283562021696273,-0.0014946821603263882,0.12233954060746101
linkusdt,2024-11-10T23:17:00,2024-11-12T08:14:00,-1,14.287,14.943,1.3729166666666666,0.9632093933463797,-0.004829243787427323,-0.0010693498801156304,0.10352708750665653
suiusdt,2024-11-11T03:46:00,2024-11-11T15:29:00,-1,3.2663,3.2726,0.48819444444444443,0.9401871892366189,-0.015516519264067535,-0.0025620002396850305,0.1445576075527088
arbusdt,2024-11-11T12:20:00,2024-11-12T10:14:00,-1,0.6277,0.6512,0.9125,0.805403431909456,-0.055158216293735254,-0.002875203737786214,0.12307882132206277
avaxusdt,2024-11-11T15:42:00,2024-11-12T07:18:00,-1,32.519,37.166,0.65,0.8677360774818402,-0.03470034213965744,-0.004795959913693026,0.10463222969126709
fetusdt,2024-11-11T17:24:00,2024-11-12T08:56:00,-1,1.5837,1.565,0.6472222222222223,0.8625607271587525,-0.05240410753270702,-0.0030895847566193846,0.1262356001720047
linkusdt,2024-11-12T08:55:00,2024-11-13T12:40:00,-1,15.093,13.508,1.15625,0.8061690784463061,-0.01348433202639063,-0.003428247904443099,0.08692669353678166
fetusdt,2024-11-12T09:01:00,2024-11-12T21:21:00,-1,1.569,1.3723,0.5138888888888888,0.8635872084041403,-0.05114550344252968,-0.003452654294945817,0.1272945330943803
suiusdt,2024-11-12T11:18:00,2024-11-13T00:52:00,-1,2.9774,3.1413,0.5652777777777778,0.9140625,-0.04567442534121516,-0.0010807546786187616,0.13687915140883936
avaxusdt,2024-11-12T13:15:00,2024-11-13T08:16:00,-1,33.77,32.057,0.7923611111111111,0.8657367044463818,-0.04532203138695151,-0.003699158872573452,0.10470230809099425
fetusdt,2024-11-13T11:03:00,2024-11-13T20:41:00,-1,1.324,1.2634,0.4013888888888889,0.9947273275082856,-0.07512431850471758,-0.001125024912384337,0.17197592233192327
fetusdt,2024-11-13T22:22:00,2024-11-14T17:23:00,-1,1.2727,1.3088,0.7923611111111111,0.9846953937592868,-0.04158090521630963,-0.00046704165575606194,0.15808065058948395
fetusdt,2024-11-15T00:15:00,2024-11-16T08:31:00,-1,1.2423,1.3077,1.3444444444444446,0.9428403927890957,-0.07101121598833536,-0.0012096810389968238,0.14366175376390136
suiusdt,2024-11-16T01:38:00,2024-11-16T17:32:00,1,3.7279,3.6953,0.6625,0.8141864814320064,0.01023882435934133,0.005496952949610015,0.12609074819806507
fetusdt,2024-11-16T15:10:00,2024-11-17T21:51:00,-1,1.2843,1.2488,1.2784722222222222,0.8439982666474072,-0.06361292138561647,-0.0028964948439861027,0.130384815941039
suiusdt,2024-11-16T19:33:00,2024-11-17T15:30:00,-1,3.7988,3.773,0.83125,0.9412618796198522,-0.015706793057636895,-0.0005163810665495261,0.1457847524910489
arbusdt,2024-11-16T23:15:00,2024-11-18T00:01:00,-1,0.7376,0.6723,1.0319444444444446,0.9926092544987146,-0.023474587884571553,-0.0015897134692549886,0.16118130421299984
arbusdt,2024-11-18T00:30:00,2024-11-18T23:54:00,-1,0.6805,0.7339,0.975,0.9715090795241077,-0.05736326187182317,-0.003662658576530281,0.16502278849251956
fetusdt,2024-11-18T04:23:00,2024-11-18T22:37:00,-1,1.3021,1.3668,0.7597222222222222,0.838372259636051,-0.06492625324708948,-6.184712361959055e-05,0.13043603871646917
fetusdt,2024-11-19T06:14:00,2024-11-20T16:42:00,-1,1.3192,1.2787,1.4361111111111111,0.9028878822197055,-0.04004969761433084,-0.0009037393699541096,0.13620656512130563
arbusdt,2024-11-19T12:11:00,2024-11-20T19:21:00,-1,0.7116,0.6516,1.2986111111111112,0.9422611850060459,-0.02174296362431467,-0.00022602980562055897,0.1533550499913352
linkusdt,2024-11-20T10:19:00,2024-11-21T18:59:00,-1,14.936,15.108,1.3611111111111112,0.9911924119241192,-0.03637824770108265,-0.003097807293131971,0.11293683684216312
arbusdt,2024-11-20T19:31:00,2024-11-21T13:46:00,-1,0.6531,0.8096,0.7604166666666666,0.9261127596439169,-0.07405713010419954,-0.00031339431593357947,0.15314004297174863
suiusdt,2024-11-21T02:17:00,2024-11-21T17:20:00,-1,3.5226,3.5567,0.6270833333333333,0.921875,-0.05048384277967858,-0.0009330943475414077,0.14247175703362686
fetusdt,2024-11-21T06:05:00,2024-11-22T13:26:00,-1,1.2384,1.2365,1.30625,0.9058939372626248,-0.058209616107633935,-0.0006623830631978245,0.137639128185996
suiusdt,2024-11-21T17:38:00,2024-11-22T20:05:00,-1,3.5923,3.442,1.1020833333333333,0.8107669248063952,-0.018172575515509874,-0.002945240804817506,0.12731580185635838
arbusdt,2024-11-21T17:58:00,2024-11-22T12:36:00,-1,0.7903,0.8361,0.7763888888888889,0.8642290249433107,-0.021776131519268667,-0.0035500208839351344,0.1409028528625481
arbusdt,2024-11-22T12:44:00,2024-11-23T03:27:00,-1,0.8174,0.8122,0.6131944444444445,0.800332778702163,-0.022872945423525488,-0.004432840351540096,0.1335699431909165
avaxusdt,2024-11-22T15:53:00,2024-11-23T02:29:00,1,39.352,43.807,0.44166666666666665,0.9994888832098134,0.00020261560117610923,0.009015236978840463,0.13761653627780135
avaxusdt,2024-11-23T02:42:00,2024-11-23T16:52:00,-1,43.474,42.294,0.5902777777777778,0.9736908043096968,-0.018687847905813914,-0.0003714104096637916,0.12984558446883354
linkusdt,2024-11-23T09:03:00,2024-11-24T03:30:00,-1,16.939,18.06,0.76875,0.9726775956284153,-0.007650960520717146,-0.0008362621546562643,0.10964633375038536
avaxusdt,2024-11-23T19:28:00,2024-11-24T14:36:00,-1,42.054,39.867,0.7972222222222223,0.9441039470458445,-0.02324073660235426,-0.0033355422748092,0.12768757782904006
linkusdt,2024-11-24T03:48:00,2024-11-25T02:33:00,-1,18.154,17.568,0.9479166666666666,0.936150234741784,-0.014296370158910625,-0.0029454922201640893,0.10879517940094219
fetusdt,2024-11-24T06:48:00,2024-11-24T15:59:00,-1,1.5427,1.4265,0.38263888888888886,0.8364141765114663,-0.056759101391902725,-0.0007898912876395381,0.13194096202243497
avaxusdt,2024-11-24T14:50:00,2024-11-25T09:06:00,-1,39.628,46.938,0.7611111111111111,0.8875753920386007,-0.05720665218617877,-0.0009961144708454939,0.1141316474753218
fetusdt,2024-11-24T18:53:00,2024-11-25T14:25:00,-1,1.4767,1.4798,0.8138888888888889,0.9526766004415012,-0.051309819163003235,-0.0017236142864225645,0.14786112068358093
suiusdt,2024-11-24T19:51:00,2024-11-25T22:37:00,-1,3.3719,3.1248,1.1152777777777778,0.814032532168002,-0.04340757518483415,-0.00012266586467185592,0.12738063139309455
linkusdt,2024-11-25T08:10:00,2024-11-26T04:54:00,-1,18.355,17.461,0.8638888888888889,0.8203794369645043,-0.036513269854186896,-0.0010618945939143004,0.09530737851252191
arbusdt,2024-11-25T19:46:00,2024-11-26T10:19:00,-1,0.9369,0.8672,0.60625,0.8921447919231716,-0.026403149948583796,-0.00029767181133849574,0.14483042602176377
avaxusdt,2024-11-26T00:00:00,2024-11-26T16:39:00,-1,41.299,42.17,0.69375,0.9942143022448507,-0.03463532908759028,-3.681358236057308e-05,0.14529911516956318
fetusdt,2024-11-26T06:05:00,2024-11-27T02:56:00,-1,1.4685,1.3873,0.86875,0.8929807559185934,-0.052135689943598275,-0.0020998564520482432,0.13850510173398212
suiusdt,2024-11-26T16:00:00,2024-11-27T15:12:00,-1,3.36,3.3835,0.9666666666666667,0.8143726871194938,-0.03848783472179969,-0.0006448315690895379,0.1272823691832879
avaxusdt,2024-11-26T16:49:00,2024-11-27T13:13:00,-1,42.04,43.119,0.85,0.8214774281805746,-0.046813079443889814,-0.01375948293297008,0.11186461974849302
linkusdt,2024-11-26T19:31:00,2024-11-27T23:13:00,-1,16.874,18.732,1.1541666666666666,0.8264218009478673,-0.03367876569323599,-0.0015359168598206435,0.09635601920836379
fetusdt,2024-11-27T03:20:00,2024-11-28T04:40:00,-1,1.3802,1.5022,1.0555555555555556,0.849198606271777,-0.0861062543739803,-0.007545467626431268,0.13553785007876118
avaxusdt,2024-11-27T17:42:00,2024-11-29T01:37:00,-1,43.437,42.781,1.3298611111111112,0.8703703703703703,-0.04500699484334229,-0.0031158054539921903,0.11870060048922965
linkusdt,2024-11-28T08:50:00,2024-11-30T07:51:00,-1,18.02,18.642,1.9590277777777778,0.8735234802650533,-0.009639326409773663,-1.5606456050532014e-06,0.10051748103333345
fetusdt,2024-11-28T15:24:00,2024-11-28T21:08:00,-1,1.5016,1.6951,0.2388888888888889,0.8089278264497288,-0.05099784353262294,-0.000342559522592073,0.13264223755654617
arbusdt,2024-11-29T00:34:00,2024-11-30T06:05:00,-1,0.9081,0.9727,1.229861111111111,0.8338285714285715,-0.04438132890084115,-4.59726834682872e-05,0.13782914081904268
fetusdt,2024-11-29T03:36:00,2024-11-29T19:35:00,-1,1.6156,1.6438,0.6659722222222222,0.9828884325804244,-0.031497635348903055,-0.004875265748020496,0.1600784744697181
fetusdt,2024-11-29T19:58:00,2024-11-30T10:15:00,-1,1.6416,1.8503,0.5951388888888889,0.9485473798533804,-0.06928318785947857,-0.0034195366430548324,0.15354314142054645
arbusdt,2024-11-30T22:28:00,2024-12-02T00:03:00,-1,0.9827,0.9697,1.0659722222222223,0.8003987594151528,-0.029966790521962425,-0.0005014553361447627,0.13411858028237225
linkusdt,2024-12-01T03:03:00,2024-12-02T07:28:00,-1,18.592,19.566,1.1840277777777777,0.9686800894854586,-0.0317715695887559,-0.0013344155523094953,0.11408131821731765
fetusdt,2024-12-02T00:15:00,2024-12-02T15:13:00,-1,1.8282,1.769,0.6236111111111111,0.9636290967226219,-0.06585412881163137,-0.000814231228035811,0.1571730186651605
avaxusdt,2024-12-02T03:38:00,2024-12-02T10:43:00,-1,48.977,45.868,0.2951388888888889,0.8377687885884607,-0.044741229033761515,-0.00261939793782702,0.11532664827559733
linkusdt,2024-12-02T07:37:00,2024-12-02T13:27:00,-1,19.51,20.857,0.24305555555555555,0.9811320754716981,-0.018484898786806786,-0.0013258569898358802,0.11867723503997754
arbusdt,2024-12-02T08:18:00,2024-12-02T20:36:00,-1,0.9424,1.0098,0.5125,0.8096468561584841,-0.05760109270145384,-0.0004052898475277178,0.13468177813133458
avaxusdt,2024-12-02T11:20:00,2024-12-02T19:49:00,-1,46.212,48.679,0.35347222222222224,0.9593665346947281,-0.06061902212439303,-0.0026812604633185133,0.1369893974910986
linkusdt,2024-12-02T13:35:00,2024-12-02T18:26:00,-1,20.898,23.282,0.20208333333333334,0.9850984566258648,-0.02963405093910822,-0.00045643322588137525,0.13231115424719342
fetusdt,2024-12-02T15:20:00,2024-12-03T06:48:00,-1,1.7832,1.929,0.6444444444444445,0.8703532213255721,-0.05458687975595877,-0.011454790880010862,0.1406810414432734
linkusdt,2024-12-02T18:28:00,2024-12-02T21:58:00,1,23.222,25.022,0.14583333333333334,0.9792261750194755,0.014578968055512447,0.0014665991956863134,0.13556041915837092
avaxusdt,2024-12-02T21:28:00,2024-12-03T06:58:00,1,50.022,51.168,0.3958333333333333,0.9946895424836601,0.0008508898001973508,0.003954800914289153,0.1455923507345584
linkusdt,2024-12-03T00:16:00,2024-12-03T07:59:00,-1,24.629,25.134,0.3215277777777778,0.9454910826425521,-0.023898770287472466,-8.664417536405344e-05,0.13171022065499405
avaxusdt,2024-12-03T07:00:00,2024-12-03T14:39:00,-1,51.25,49.473,0.31875,0.8826008428657435,-0.024736202477438116,-0.004889565023512149,0.1302826194524915
linkusdt,2024-12-03T08:03:00,2024-12-03T13:53:00,-1,25.055,23.331,0.24305555555555555,0.9142506142506143,-0.0359608038864637,-0.002303970469235306,0.12969174053951743
arbusdt,2024-12-03T09:38:00,2024-12-03T22:31:00,-1,1.0588,1.0375,0.5368055555555555,0.9397214716275203,-0.008984561512445075,-0.0013607160460396839,0.15342152053574526
fetusdt,2024-12-03T09:45:00,2024-12-03T19:24:00,-1,1.879,1.8595,0.40208333333333335,0.9240755310778914,-0.05712957469054232,-0.0009315656110604476,0.1507495803061784
avaxusdt,2024-12-03T14:51:00,2024-12-04T05:26:00,-1,50.21,52.835,0.6076388888888888,0.8367467506892478,-0.03590838377947148,-0.0011926307454896562,0.12190722446582467
linkusdt,2024-12-03T15:51:00,2024-12-04T05:13:00,-1,23.91,24.265,0.5569444444444445,0.9883555133079848,-0.03843417526984641,-0.001303043506503232,0.1469151641707974
arbusdt,2024-12-04T13:48:00,2024-12-04T23:03:00,-1,1.1014,1.1475,0.3854166666666667,0.9055165496489468,-0.01815664562946447,-0.004579112073255398,0.14839952898894007
avaxusdt,2024-12-04T16:01:00,2024-12-05T04:15:00,-1,55.65,51.304,0.5097222222222222,0.8032036613272311,-0.01894827030956264,-2.6103285428097367e-05,0.11917643093113246
linkusdt,2024-12-04T17:54:00,2024-12-05T10:17:00,-1,24.751,23.827,0.6826388888888889,0.8952855847688124,-0.03614767912083378,-0.0008121055765692997,0.1311917996362601
arbusdt,2024-12-05T01:54:00,2024-12-05T19:45:00,-1,1.0936,1.125,0.74375,0.8614268914151313,-0.07571512953232219,-0.0018837682441592285,0.1439052746187467
suiusdt,2024-12-05T03:08:00,2024-12-05T14:33:00,-1,3.991,4.23,0.4756944444444444,0.8013230182755914,-0.0230513181649894,-0.00048285257371216694,0.12628270801363856
fetusdt,2024-12-05T03:23:00,2024-12-05T17:39:00,-1,1.8867,2.0513,0.5944444444444444,0.8745849297573436,-0.05359596831587032,-0.00046842482323247725,0.14213816811515861
avaxusdt,2024-12-05T04:27:00,2024-12-05T22:28:00,-1,51.636,49.536,0.7506944444444444,0.8878890138732658,-0.04925797925785635,-0.004322526293431078,0.13097869055269915
suiusdt,2024-12-05T15:30:00,2024-12-06T01:43:00,-1,4.3195,4.3018,0.42569444444444443,0.8892341842397337,-0.013830638522098298,-0.003240772947301629,0.13366987479298456
arbusdt,2024-12-05T23:38:00,2024-12-06T15:45:00,-1,1.103,1.2171,0.6715277777777777,0.8015031798034303,-0.03516001856486001,-0.0023478637182753614,0.13885690940743856
fetusdt,2024-12-06T00:55:00,2024-12-06T13:39:00,-1,1.9948,2.0733,0.5305555555555556,0.9683839274467817,-0.05054670903705328,-0.00028059038985661644,0.16201730590235866
suiusdt,2024-12-06T01:52:00,2024-12-06T16:02:00,1,4.3387,4.1097,0.5902777777777778,0.8161805173362686,0.006471443950894528,0.004267285714910127,0.1273762985923405
avaxusdt,2024-12-06T13:46:00,2024-12-07T20:23:00,-1,51.083,52.338,1.2756944444444445,0.8516483516483516,-0.04837638741220102,-0.0007551305298261757,0.12651092054326435
suiusdt,2024-12-06T16:15:00,2024-12-07T19:11:00,-1,4.1321,4.2927,1.1222222222222222,0.9625790966615754,-0.0013340004817914708,-0.00381847639618349,0.15315724058311353
fetusdt,2024-12-06T18:09:00,2024-12-07T23:59:00,-1,2.1697,2.0662,1.2430555555555556,0.9737461300309598,-0.05289727266623838,-0.0007287837586301138,0.16553761099645123
arbusdt,2024-12-07T00:15:00,2024-12-08T13:34:00,-1,1.1747,1.1577,1.554861111111111,0.9356901090635578,-0.002919621642218852,-0.0023488707040446866,0.15281958771760806
linkusdt,2024-12-07T16:37:00,2024-12-08T12:29:00,-1,24.828,27.054,0.8277777777777777,0.9044009265108444,-0.022497110004931084,-0.0007185679352873509,0.13212917039899966
suiusdt,2024-12-08T03:38:00,2024-12-09T11:23:00,-1,4.3607,3.9584,1.3229166666666667,0.8843397046046916,-0.021540125669571912,-0.0008559680692332428,0.13586666377642134
fetusdt,2024-12-08T11:41:00,2024-12-09T13:29:00,-1,2.0361,1.884,1.075,0.8848938520063812,-0.06045675253472854,-0.0010269518848831094,0.14747805423365332
linkusdt,2024-12-08T14:01:00,2024-12-09T03:18:00,-1,26.819,27.305,0.5534722222222223,0.9995877138734282,-0.018167292966857568,-0.00017287371195565115,0.15846704008811024
avaxusdt,2024-12-08T18:44:00,2024-12-09T12:22:00,-1,52.524,49.737,0.7347222222222223,0.9033886085075703,-0.06129773772639284,-0.0021891556652361144,0.13346670017593149
arbusdt,2024-12-08T20:00:00,2024-12-09T15:18:00,-1,1.1512,1.0752,0.8041666666666667,0.9178869323447637,-0.07884950816574968,-0.0008768376455118021,0.15207939699397102
linkusdt,2024-12-09T03:20:00,2024-12-09T11:38:00,-1,27.185,24.777,0.3458333333333333,0.8630470016207455,-0.03235371034485099,-0.0169488630862063,0.132170837280323
linkusdt,2024-12-09T12:21:00,2024-12-09T21:09:00,-1,24.812,21.39,0.36666666666666664,0.9191979352789359,-0.03322710505836186,-0.0006985476508125366,0.137516247830167
avaxusdt,2024-12-09T12:36:00,2024-12-09T22:09:00,-1,49.532,43.852,0.39791666666666664,0.8380732314255244,-0.07167409279776044,-0.00018145507197006583,0.1268497061140097
fetusdt,2024-12-09T13:47:00,2024-12-09T22:25:00,-1,1.8917,1.635,0.3597222222222222,0.805875152998776,-0.0777488498241411,-0.00830608367130245,0.1402309265383094
arbusdt,2024-12-09T15:24:00,2024-12-09T23:06:00,-1,1.0765,0.9495,0.32083333333333336,0.9686303118730621,-0.03650083637902464,-0.005000522835016119,0.16473911714192352
linkusdt,2024-12-09T22:12:00,2024-12-10T06:52:00,-1,21.546,23.219,0.3611111111111111,0.9860329776915616,-0.10733271018903047,-0.00027441815634651756,0.16235510905410458
fetusdt,2024-12-09T22:32:00,2024-12-10T13:19:00,-1,1.6591,1.7134,0.6159722222222223,0.9562256809338522,-0.11421419392898292,-0.00025452099324330124,0.1617936103415678
avaxusdt,2024-12-09T23:56:00,2024-12-10T15:31:00,-1,45.202,43.817,0.6493055555555556,0.9984323288625675,-0.11593693987386876,-0.001763822304479079,0.16291429934159157
arbusdt,2024-12-10T00:27:00,2024-12-10T14:31:00,-1,0.9677,0.9718,0.5861111111111111,0.9487638839125762,-0.10105036267083496,-0.0009079670291336217,0.16201385257791728
linkusdt,2024-12-10T07:01:00,2024-12-10T16:52:00,-1,23.183,21.388,0.41041666666666665,0.8329205562964375,-0.04038606278328923,-0.0024577888810354276,0.13251651131433106
arbusdt,2024-12-10T15:30:00,2024-12-11T09:18:00,-1,0.9281,0.9434,0.7416666666666667,0.8097586753567024,-0.044262419174349095,-0.003385096615878158,0.14512088080671487
linkusdt,2024-12-12T04:00:00,2024-12-12T08:21:00,1,27.244,28.854,0.18125,0.8051337671728127,0.009745507046118809,0.003830456276688071,0.12976053493522122
linkusdt,2024-12-12T08:35:00,2024-12-12T15:38:00,1,29.009,28.235,0.29375,0.8208451704545454,0.016183878700178848,0.0015268815573807049,0.1324382620468829
arbusdt,2024-12-12T13:40:00,2024-12-13T06:00:00,-1,1.07,1.0549,0.6805555555555556,0.8942356742050671,-0.021039560572845596,-9.086287607831811e-05,0.1537085884385105
avaxusdt,2024-12-12T14:58:00,2024-12-13T00:46:00,-1,52.478,53.395,0.4083333333333333,0.804144385026738,-0.014613144007520545,-0.0002566298542739376,0.1260609754836166
linkusdt,2024-12-12T15:44:00,2024-12-12T22:32:00,1,28.398,28.563,0.2833333333333333,0.9740987049352468,0.003990279480417579,0.004841305802436885,0.15387064646976276
linkusdt,2024-12-12T22:39:00,2024-12-13T02:59:00,-1,28.706,30.105,0.18055555555555555,0.9924203273040483,-0.006788564856138599,-0.003936905932421381,0.1701681846103634
avaxusdt,2024-12-13T00:52:00,2024-12-13T22:27:00,1,53.196,51.684,0.8993055555555556,0.9297725024727992,0.0014631249825202814,0.012456066031514584,0.13792330200354636
