,basket,btcusdt,ethusdt,suiusdt,avaxusdt,linkusdt,equity
2024-02-20,0.009155881606832748,0.00011203231594181751,0.0,0.0,0.0005337479605960319,0.0085101013302949,-0.021269114673163923
2024-02-21,-2.131385442236556e-05,0.003102433364542639,-0.0031237472189650046,0.0,0.0,0.0,-0.021290428527586287
2024-02-22,-0.0026683618682695094,0.003102433364542639,-0.0057707952328121485,0.0,0.0,0.0,-0.023958790395855797
2024-02-23,0.0017011311827471896,0.0012646724895739785,0.000436458693173211,0.0,0.0,0.0,-0.022257659213108606
2024-02-24,-0.0029462147098631175,-0.0033826734030363284,0.000436458693173211,0.0,0.0,0.0,-0.025203873922971725
2024-02-25,-0.010986374872067769,-0.011997659360522939,0.0010112844884551705,0.0,0.0,0.0,-0.036190248795039494
2024-02-26,-0.006770944633477856,-0.011997659360522939,0.0052267147270450825,0.0,0.0,0.0,-0.04296119342851735
2024-02-27,0.007297834254577851,0.0064376041224183484,0.0008602301321595032,0.0,0.0,0.0,-0.03566335917393949
2024-02-28,0.014660532244677667,0.010967412601839992,0.00456891810051856,0.0,-0.0008757984576808846,0.0,-0.021002826929261826
2024-02-29,-0.008736668218393202,0.0,0.0036209743450838685,0.0,-0.01235764256347707,0.0,-0.02973949514765503
2024-03-01,-0.0003646739393547484,0.0,0.0,0.0,-0.0003646739393547484,0.0,-0.030104169087009778
2024-03-02,-0.0037087703144966155,0.0,0.0,0.0,-0.0037087703144966155,0.0,-0.03381293940150639
2024-03-03,-0.0003683014965090389,0.0,0.0,0.0,-0.0003683014965090389,0.0,-0.03418124089801543
2024-03-04,0.019603540447313123,0.019603540447313123,0.0,0.0,0.0,0.0,-0.014577700450702304
2024-03-05,0.007447184391824558,0.012063664612577978,-0.0029735579540965036,0.0,-0.0016429222666569173,0.0,-0.007130516058877746
2024-03-06,-0.03747589391401109,-0.010955089507966807,-0.016436660838288035,0.0,-0.01008414356775625,0.0,-0.04460640997288884
2024-03-07,0.0015940460456720193,0.0015940460456720193,0.0,0.0,0.0,0.0,-0.04301236392721682
2024-03-08,0.0009143625234201999,0.0009143625234201999,0.0,0.0,0.0,0.0,-0.042098001403796624
2024-03-09,0.0,0.0,0.0,0.0,0.0,0.0,-0.042098001403796624
2024-03-10,0.005214885071181953,0.005214885071181953,0.0,0.0,0.0,0.0,-0.03688311633261467
2024-03-11,0.01699558632811902,0.004255360860512043,0.0,0.0,0.006029646648805374,0.0067105788188016055,-0.01988753000449565
2024-03-12,-0.02531313938759362,0.0015278510111598326,0.0,0.0,-0.026840990398753452,0.0,-0.04520066939208927
2024-03-13,-0.0005903393314949908,-0.004853282557534614,0.004262943226039624,0.0,0.0,0.0,-0.04579100872358426
2024-03-14,0.004433534311779743,-0.004549339609486992,0.010509156054451473,0.0,-0.0015262821331847385,0.0,-0.04135747441180452
2024-03-15,0.0016458829441947597,-0.009370872302229409,0.011790981099710687,0.0,-0.0007742258532865182,0.0,-0.03971159146760976
2024-03-16,-0.001982170989357373,-4.081390375535457e-05,0.004511356604107133,0.0,-0.0064527136897091514,0.0,-0.04169376245696713
2024-03-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.04169376245696713
2024-03-18,0.014499562915889018,0.0,0.0,0.0,0.014499562915889018,0.0,-0.027194199541078115
2024-03-19,0.018215475975074093,0.008034929962312396,0.0,0.0,0.010180546012761698,0.0,-0.008978723566004022
2024-03-20,-0.009013032091803203,-0.009221183164141958,0.0,0.0,0.0002081510723387552,0.0,-0.017991755657807224
2024-03-21,-0.003461998479579424,-0.008273709452910501,0.0048117109733310775,0.0,0.0,0.0,-0.02145375413738665
2024-03-22,0.0026411967447691038,0.0,0.0026411967447691038,0.0,0.0,0.0,-0.018812557392617547
2024-03-23,-0.0015265274105527931,0.0,-0.0015265274105527931,0.0,0.0,0.0,-0.02033908480317034
2024-03-24,-0.002401402431815183,0.0,-0.002401402431815183,0.0,0.0,0.0,-0.02274048723498552
2024-03-25,-0.004105344466167536,0.003347639180547363,-0.007452983646714899,0.0,0.0,0.0,-0.026845831701153056
2024-03-26,0.0005716260467694247,0.005198686727438258,-0.0046270606806688335,0.0,0.0,0.0,-0.026274205654383632
2024-03-27,-0.0008628102271835856,-0.0008628102271835856,0.0,0.0,0.0,0.0,-0.02713701588156722
2024-03-28,-0.001625821424960013,-0.0014152842202508743,-0.0002105372047091387,0.0,0.0,0.0,-0.028762837306527234
2024-03-29,-0.0006012047370186715,-0.00034939944234993426,-0.0002518052946687373,0.0,0.0,0.0,-0.029364042043545906
2024-03-30,-0.0005744504244601182,-0.00034939944234993426,-0.00022505098211018397,0.0,0.0,0.0,-0.029938492468006023
2024-03-31,-0.00034939944234993426,-0.00034939944234993426,0.0,0.0,0.0,0.0,-0.030287891910355958
2024-04-01,0.006041616529857566,0.006041616529857566,0.0,0.0,0.0,0.0,-0.02424627538049839
2024-04-02,0.016836440216821607,0.010555803975951905,0.006280636240869703,0.0,0.0,0.0,-0.007409835163676784
2024-04-03,-0.00639175735166584,-0.009452051921541348,0.0030602945698755078,0.0,0.0,0.0,-0.013801592515342624
2024-04-04,-0.007741225497000174,-0.007741225497000174,0.0,0.0,0.0,0.0,-0.0215428180123428
2024-04-05,-0.0053585611468477574,-0.0026115072710507095,-0.002747053875797048,0.0,0.0,0.0,-0.026901379159190556
2024-04-06,-0.008527194755414174,-0.004503026310706394,-0.004024168444707781,0.0,0.0,0.0,-0.03542857391460473
2024-04-07,-0.011948886926338238,-0.007924718481630457,-0.004024168444707781,0.0,0.0,0.0,-0.047377460840942964
2024-04-08,-0.008997887466451712,-0.007723567458960915,-0.0012743200074907973,0.0,0.0,0.0,-0.05637534830739468
2024-04-09,-0.018034868146894256,-0.007658776184320397,-0.010376091962573858,0.0,0.0,0.0,-0.07441021645428894
2024-04-10,-0.01382114015919408,-0.00710462496548297,-0.006716515193711111,0.0,0.0,0.0,-0.08823135661348303
2024-04-11,-0.009061048446820777,-0.008628832358259864,-0.0004322160885609138,0.0,0.0,0.0,-0.0972924050603038
2024-04-12,-0.0016021712514708638,-0.0013542473006713397,-0.0002479239507995241,0.0,0.0,0.0,-0.09889457631177466
2024-04-13,0.09036431250268978,0.0,0.01751774093173845,0.0,0.037062617747475185,0.03578395382347615,-0.008530263809084879
2024-04-14,0.0033973800594886694,0.0,0.0033973800594886694,0.0,0.0,0.0,-0.005132883749596209
2024-04-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.005132883749596209
2024-04-29,-0.009714762921825017,0.0,-0.009714762921825017,0.0,0.0,0.0,-0.014847646671421227
2024-04-30,-0.004374005682064518,0.0,-0.004374005682064518,0.0,0.0,0.0,-0.019221652353485746
2024-05-01,0.004764929710476263,0.0,0.004764929710476263,0.0,0.0,0.0,-0.014456722643009484
2024-05-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.014456722643009484
2024-05-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.014456722643009484
2024-05-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.014456722643009484
2024-05-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.014456722643009484
2024-05-06,-0.005923544881466781,-0.0027839986034282464,-0.0031395462780385345,0.0,0.0,0.0,-0.020380267524476265
2024-05-07,-0.010844488965298889,-0.005186232844678751,-0.005658256120620137,0.0,0.0,0.0,-0.031224756489775154
2024-05-08,-0.006438018883861469,-0.002902849772785468,-0.0035351691110760003,0.0,0.0,0.0,-0.037662775373636624
2024-05-09,0.001148670163254336,0.0,0.001148670163254336,0.0,0.0,0.0,-0.036514105210382286
2024-05-10,0.001148670163254336,0.0,0.001148670163254336,0.0,0.0,0.0,-0.03536543504712795
2024-05-11,0.001148670163254336,0.0,0.001148670163254336,0.0,0.0,0.0,-0.03421676488387361
2024-05-12,0.00037092474021754596,0.0,0.00037092474021754596,0.0,0.0,0.0,-0.03384584014365606
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.03384584014365606
2024-05-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.03384584014365606
2024-05-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.03384584014365606
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.03384584014365606
2024-05-17,0.008591288689084436,0.0,0.0010390307658502556,0.0,0.0,0.00755225792323418,-0.025254551454571623
2024-05-18,0.0024470652285010263,0.0,0.005480601841847502,0.0,0.0,-0.003033536613346476,-0.022807486226070598
2024-05-19,0.004140941114741374,0.0,0.005480601841847502,0.0,0.0,-0.0013396607271061282,-0.018666545111329223
2024-05-20,0.011977340011802215,0.002099001644280428,0.009878338367521786,0.0,0.0,0.0,-0.006689205099527008
2024-05-21,0.017490702096832123,0.005214500940193516,0.012276201156638605,0.0,0.0,0.0,0.010801496997305114
2024-05-22,-0.00803869251627455,0.0,-0.00803869251627455,0.0,0.0,0.0,0.002762804481030565
2024-05-23,-0.022322572904705136,0.0,-0.015257771214679089,0.0,0.0,-0.007064801690026046,-0.019559768423674573
2024-05-24,-0.0014261252411227122,0.0,0.001144274984237396,0.0,0.0,-0.002570400225360108,-0.020985893664797285
2024-05-25,-0.0033202106874275716,0.0,-0.0022432695142158374,0.0,0.0,-0.0010769411732117341,-0.024306104352224855
2024-05-26,-0.006512724290979785,-0.0007047158011797755,-0.005020495256888929,0.0,0.0,-0.0007875132329110805,-0.030818828643204642
2024-05-27,-0.004145744893207701,-0.001032340542928664,-0.0031134043502790373,0.0,0.0,0.0,-0.034964573536412344
2024-05-28,-0.004254030609644278,-0.001032340542928664,-0.003221690066715614,0.0,0.0,0.0,-0.03921860414605662
2024-05-29,-0.0025954339882142854,-0.00011111998899579369,-0.002484313999218492,0.0,0.0,0.0,-0.041814038134270905
2024-05-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.041814038134270905
2024-05-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.041814038134270905
2024-06-01,-0.000533945555113669,0.0,-0.000533945555113669,0.0,0.0,0.0,-0.042347983689384576
2024-06-02,-0.0008827572897401646,0.0,-0.0008827572897401646,0.0,0.0,0.0,-0.04323074097912474
2024-06-03,-0.0008827572897401646,0.0,-0.0008827572897401646,0.0,0.0,0.0,-0.04411349826886491
2024-06-04,0.0002193710017271773,0.00044557755722309444,-0.00022620655549591715,0.0,0.0,0.0,-0.043894127267137734
2024-06-05,0.00245835893640328,0.00245835893640328,0.0,0.0,0.0,0.0,-0.04143576833073445
2024-06-06,0.00245835893640328,0.00245835893640328,0.0,0.0,0.0,0.0,-0.03897740939433117
2024-06-07,0.0029387029724463522,0.0012769808919650372,0.0011696352093782385,0.0,0.0,0.0004920868711030766,-0.036038706421884815
2024-06-08,0.006202549345144252,0.0,0.0033220408313701447,0.0,0.0,0.0028805085137741065,-0.029836157076740564
