asset,entry_time_utc,exit_time_utc,side,entry_px,exit_px,holding_days,ecdf,signed_vpin,d25,vpin
avaxusdt,2024-07-22T10:53:00,2024-07-23T19:45:00,-1,32.327,29.819,1.3694444444444445,0.9868554095045501,-0.026011233663661287,-0.007330802825732452,0.10321005982602866
avaxusdt,2024-07-24T04:06:00,2024-07-25T14:42:00,-1,28.858,27.313,1.4416666666666667,0.9658033693738999,-0.012431431034758302,-9.012219369122776e-06,0.09754215158821011
avaxusdt,2024-07-25T15:03:00,2024-07-27T20:48:00,-1,27.346,27.979,2.2395833333333335,0.9827758362456316,-0.04755204424734453,-0.0009025322197537683,0.10787731207752906
suiusdt,2024-08-09T13:07:00,2024-08-11T12:19:00,1,0.8557,0.8835,1.9666666666666666,0.8495049504950495,0.025832041126231577,0.0063228292053130394,0.06139335069182576
arbusdt,2024-08-11T10:44:00,2024-08-14T08:28:00,-1,0.5901,0.5787,2.9055555555555554,0.8780832996360696,-0.0006306691408428165,-0.0060154818715732195,0.1279632164238719
suiusdt,2024-08-11T13:03:00,2024-08-12T12:07:00,1,0.8818,1.0579,0.9611111111111111,0.9889400921658986,0.011253762099669913,0.004079685705126568,0.07780946011118395
suiusdt,2024-08-12T12:11:00,2024-08-13T08:01:00,1,1.0607,0.979,0.8263888888888888,0.96160409556314,0.03316316671632209,0.0004925391455790212,0.0914936140248407
suiusdt,2024-08-13T08:33:00,2024-08-15T06:06:00,1,0.9767,0.8985,1.8979166666666667,0.9968228752978554,0.003991292072388049,0.004619472240546721,0.10825418183327754
suiusdt,2024-08-15T09:27:00,2024-08-17T16:53:00,-1,0.8844,0.8489,2.3097222222222222,0.8026013771996939,-0.007887622798960181,-0.001935865101767395,0.08412431309619242
avaxusdt,2024-08-22T13:30:00,2024-08-23T19:56:00,1,25.172,26.648,1.2680555555555555,0.8464785017145872,0.009403107391847586,0.009822990363016246,0.0858570112010213
fetusdt,2024-08-23T18:07:00,2024-08-25T07:28:00,-1,1.1555,1.1912,1.55625,0.8013868251609708,-0.013102698536875831,-0.0011037050497186285,0.0941412792802267
avaxusdt,2024-08-23T20:09:00,2024-08-25T23:35:00,-1,26.751,27.301,2.1430555555555557,0.8242612752721618,-0.01424020954646901,-0.0027719772689734357,0.08568024755825725
linkusdt,2024-08-25T00:54:00,2024-08-27T22:45:00,-1,12.169,10.971,2.910416666666667,0.9747872675701229,-0.005157123866077195,-0.0001630135348137246,0.10065782016286208
fetusdt,2024-08-25T23:30:00,2024-08-26T21:01:00,-1,1.3809,1.3547,0.8965277777777778,0.8785024154589371,-0.014374600328523305,-4.188993339526714e-05,0.09674509202314413
avaxusdt,2024-08-26T02:24:00,2024-08-28T08:24:00,-1,26.505,23.843,2.25,0.8046714579055442,-0.026924284009617976,-0.002194707012177846,0.08488836911449525
linkusdt,2024-08-27T23:11:00,2024-09-01T09:23:00,-1,11.087,10.859,4.425,0.8435151911140151,-0.032496813885697556,-0.0013426559971479735,0.08953640944201993
fetusdt,2024-08-28T07:46:00,2024-08-28T20:38:00,-1,1.1981,1.1937,0.5361111111111111,0.9711316397228638,-0.026857598047364636,-0.001046847262355391,0.10564595980430952
fetusdt,2024-08-28T21:59:00,2024-08-29T23:29:00,-1,1.1881,1.1213,1.0625,0.955712014535544,-0.00011269818271616549,-0.0008867370494732574,0.10655797275392746
fetusdt,2024-08-31T12:58:00,2024-09-01T19:20:00,-1,1.176,1.1847,1.2652777777777777,0.8193406593406594,-0.030510618545700533,-0.00023502512914268248,0.09580594441893955
fetusdt,2024-09-01T19:56:00,2024-09-02T22:10:00,-1,1.2021,1.2125,1.0930555555555554,0.8117263843648208,-0.004532731470680908,-0.01073214023962768,0.09624426891693309
fetusdt,2024-09-04T13:58:00,2024-09-06T12:05:00,-1,1.0965,1.0668,1.9215277777777777,0.8430957919221823,-0.019202554379697888,-0.000989130011736311,0.09790691473227524
suiusdt,2024-09-08T11:24:00,2024-09-10T12:50:00,1,0.9603,0.9189,2.0597222222222222,0.828786999419617,0.005984127798905714,0.010494625047060849,0.09064636519962598
linkusdt,2024-09-08T18:12:00,2024-09-12T23:31:00,-1,10.241,10.748,4.221527777777778,0.9388105878308697,-0.004460901738072155,-0.002587680429652975,0.09150705902083707
fetusdt,2024-09-11T17:00:00,2024-09-12T11:51:00,-1,1.3231,1.4104,0.7854166666666667,0.8806404657933042,-0.014262750069508716,-0.001095150896279276,0.09897679841759353
suiusdt,2024-09-12T04:49:00,2024-09-13T14:07:00,1,1.0226,1.0101,1.3875,0.8018358531317494,0.00613893771707252,0.00597258322388193,0.09093370174543237
fetusdt,2024-09-12T23:52:00,2024-09-14T04:03:00,-1,1.3783,1.3549,1.1743055555555555,0.9857549857549858,-0.018561512255701806,-0.0008195072148113047,0.11037949058594947
fetusdt,2024-09-14T14:26:00,2024-09-16T02:39:00,-1,1.3682,1.2897,1.5090277777777779,0.9966040751098681,-0.011904191545375722,-0.0008486621757873292,0.1201565269759576
suiusdt,2024-09-15T20:24:00,2024-09-17T07:21:00,1,1.1085,1.0899,1.45625,0.8173404773502192,0.012754742295603312,0.00919507536985291,0.09199080090523727
fetusdt,2024-09-16T02:53:00,2024-09-17T14:53:00,-1,1.2887,1.3316,1.5,0.9513459621136591,-0.02894859422828695,-0.002625485093514804,0.11131423372919459
avaxusdt,2024-09-16T10:14:00,2024-09-19T02:37:00,-1,23.94,25.942,2.682638888888889,0.8787012987012986,-0.02230374051389735,-0.0007668070407382405,0.09076135694257374
suiusdt,2024-09-17T07:36:00,2024-09-18T11:21:00,-1,1.1072,1.1727,1.15625,0.9047395588925388,-0.010635547917266501,-0.0026428838218169326,0.09714604364248894
fetusdt,2024-09-20T04:12:00,2024-09-21T00:54:00,-1,1.5662,1.6205,0.8625,0.8313741386299148,-0.024748804483252767,-0.0009797279511989665,0.10008549572610838
suiusdt,2024-09-20T16:22:00,2024-09-22T05:23:00,1,1.4815,1.4295,1.542361111111111,0.8451797385620915,0.002682330538370505,0.00853557571341751,0.09387640843803773
fetusdt,2024-09-21T01:13:00,2024-09-22T14:25:00,-1,1.6054,1.5741,1.55,0.9077942948975493,-0.023766168590086543,-0.002408815646468762,0.10812965357768356
suiusdt,2024-09-22T12:34:00,2024-09-23T01:10:00,-1,1.5115,1.5636,0.525,0.8021201413427562,-0.010181322204946736,-9.865088316209081e-05,0.09296656936525402
arbusdt,2024-09-22T21:57:00,2024-09-25T23:38:00,-1,0.5911,0.5993,3.0701388888888888,0.9374603174603174,-0.02201127086559243,-0.001645040836919659,0.11839929737017744
suiusdt,2024-09-23T02:07:00,2024-09-24T04:45:00,-1,1.5734,1.5177,1.1097222222222223,0.9341408024224073,-0.012589539056104347,-0.0018873990760985282,0.10237730357605762
fetusdt,2024-09-23T04:11:00,2024-09-24T00:49:00,-1,1.6667,1.6233,0.8597222222222223,0.981280193236715,-0.029959351647094574,-0.0019907458027621644,0.11862215591226714
suiusdt,2024-09-24T04:52:00,2024-09-24T22:55:00,-1,1.5075,1.7569,0.7520833333333333,0.9517543859649122,-0.00817911239503731,-0.004024626942606843,0.10493637864390307
fetusdt,2024-09-24T08:02:00,2024-09-25T06:19:00,-1,1.6862,1.6778,0.9284722222222223,0.8894009216589862,-0.03298125970395575,-0.002912825860987525,0.109379564869428
suiusdt,2024-09-24T23:04:00,2024-09-26T03:16:00,1,1.7553,1.7247,1.175,0.9975273754856941,0.014850335429922172,0.012026751575800701,0.13303419205638145
fetusdt,2024-09-25T06:29:00,2024-09-26T07:38:00,-1,1.6787,1.682,1.0479166666666666,0.9061306532663317,-0.008227798387337521,-0.009611642013801033,0.11264740489427223
suiusdt,2024-09-26T05:13:00,2024-09-27T06:56:00,1,1.7031,1.7184,1.0715277777777779,0.8176229508196722,0.002468977694593568,0.00015378438775841274,0.09864607783415423
fetusdt,2024-09-26T11:28:00,2024-09-27T09:22:00,-1,1.6668,1.6556,0.9125,0.9901448109412712,-0.045621404725314084,-0.0006416261417168112,0.12560868304854086
suiusdt,2024-09-27T07:16:00,2024-09-29T02:39:00,-1,1.7199,1.6664,1.8076388888888888,0.8745863666446062,-0.009888168994524936,-0.007595289736875288,0.10261382526792884
avaxusdt,2024-09-27T08:35:00,2024-09-30T05:48:00,-1,29.832,28.652,2.884027777777778,0.8522970085470085,-0.018567173836578462,-0.0009578086613387243,0.08856127917485647
fetusdt,2024-09-27T16:30:00,2024-09-28T18:53:00,-1,1.7141,1.5949,1.0993055555555555,0.9980217606330366,-0.041182267531234905,-0.0010255792520996732,0.13320037775717586
arbusdt,2024-09-28T02:03:00,2024-10-01T06:59:00,-1,0.665,0.6281,3.2055555555555557,0.8472135253600501,-0.03207478833880642,-0.0014118061187481518,0.11251030872746949
fetusdt,2024-09-28T19:19:00,2024-09-30T03:08:00,-1,1.598,1.5311,1.3256944444444445,0.9898099157358416,-0.059004629460819344,-0.005450940397147386,0.13603894326164753
suiusdt,2024-09-29T03:16:00,2024-09-30T01:07:00,-1,1.6702,1.7406,0.9104166666666667,0.863884430176565,-0.029659556074445304,-0.0008119693147484175,0.10354529333350732
suiusdt,2024-09-30T01:10:00,2024-10-01T01:51:00,1,1.7246,1.8529,1.0284722222222222,0.9788293897882939,0.0042820361201167875,0.012289588493289386,0.11985940046902563
avaxusdt,2024-09-30T14:14:00,2024-10-02T12:17:00,-1,28.166,25.799,1.91875,0.9163538873994638,-0.05304678545619908,-0.000788556582159386,0.0962769341655796
fetusdt,2024-09-30T14:34:00,2024-10-01T15:02:00,-1,1.5781,1.5314,1.0194444444444444,0.9209761766414875,-0.058235213605568666,-0.0006338973784342922,0.12085041441715302
suiusdt,2024-10-01T04:42:00,2024-10-01T16:22:00,1,1.8985,1.7799,0.4861111111111111,0.9386466165413534,0.012601847785820124,0.0025868139951443214,0.11468739840487122
arbusdt,2024-10-01T12:14:00,2024-10-03T11:30:00,-1,0.6225,0.5287,1.9694444444444446,0.8442085544801748,-0.051978741553372246,-0.0003606307014230037,0.11306247854671861
suiusdt,2024-10-01T16:28:00,2024-10-02T06:07:00,-1,1.768,1.8526,0.56875,0.9801285797779077,-0.011353967264954188,-0.002612546430817625,0.12970660358244715
fetusdt,2024-10-01T16:38:00,2024-10-02T10:55:00,-1,1.536,1.4659,0.7618055555555555,0.9333460293277471,-0.030617749497730013,-0.002949367192355279,0.12264029419840028
linkusdt,2024-10-01T22:01:00,2024-10-05T20:01:00,-1,11.059,11.15,3.9166666666666665,0.8126582278481013,-0.03079214727951598,-0.00032936992464581427,0.08261530462675669
suiusdt,2024-10-02T06:19:00,2024-10-02T17:33:00,-1,1.8468,1.8445,0.46805555555555556,0.8893943702018766,-0.0011548582054896261,-0.0017343929324951796,0.1143001246093243
suiusdt,2024-10-03T00:22:00,2024-10-03T11:28:00,-1,1.8656,1.8857,0.4625,0.9084699453551912,-0.0075033924495353874,-0.0013938764691371897,0.11600691655443822
fetusdt,2024-10-03T02:42:00,2024-10-04T09:53:00,-1,1.4422,1.3863,1.2993055555555555,0.845592363840539,-0.04639693027087313,-0.0014718187810066619,0.11634542346891384
suiusdt,2024-10-03T11:39:00,2024-10-03T18:20:00,1,1.8892,1.7147,0.27847222222222223,0.9858515750133475,0.004822874209907405,0.0018199118152720795,0.13503646455198684
suiusdt,2024-10-03T19:36:00,2024-10-04T12:06:00,-1,1.7375,1.7454,0.6875,0.9846872566831041,-0.02599459582756457,-0.003180250788893363,0.13806088457781412
suiusdt,2024-10-06T14:37:00,2024-10-07T09:20:00,-1,1.7518,1.9532,0.7798611111111111,0.8038882138517619,-0.014805867508355643,-0.00038497921352063924,0.1112495024630257
suiusdt,2024-10-07T12:00:00,2024-10-07T21:03:00,1,1.9586,2.0672,0.3770833333333333,0.8125295508274232,0.00209050624663451,0.006576823489091235,0.11169815307880473
suiusdt,2024-10-07T21:38:00,2024-10-08T11:30:00,1,2.0923,2.0221,0.5777777777777777,0.8122977346278317,0.013541853073833652,0.0035329491754955145,0.11118477865017516
suiusdt,2024-10-08T11:37:00,2024-10-09T07:15:00,1,2.0313,1.9231,0.8180555555555555,0.9776018099547511,0.004196298890670146,0.002375421293976665,0.13791784305775662
fetusdt,2024-10-08T14:14:00,2024-10-10T13:09:00,-1,1.4347,1.3263,1.9548611111111112,0.9145267791636097,-0.04757671929689372,-8.775918733203159e-05,0.12182096535569738
suiusdt,2024-10-09T07:19:00,2024-10-10T07:53:00,-1,1.9234,1.863,1.023611111111111,0.8261351052048727,-0.012230304711520234,-0.007448068104316891,0.11551100138959608
suiusdt,2024-10-10T16:50:00,2024-10-11T14:18:00,-1,1.7975,2.0503,0.8944444444444445,0.8315065549108103,-0.016181945935457815,-0.0009166762113570343,0.11661534897128205
suiusdt,2024-10-11T14:22:00,2024-10-12T11:53:00,1,2.0529,2.1309,0.8965277777777778,0.9343157894736842,0.009557554388452865,0.006324735663768566,0.13178731868743856
suiusdt,2024-10-12T12:03:00,2024-10-13T01:53:00,1,2.1265,2.2433,0.5763888888888888,0.8876961189099918,0.00626670957696491,0.0069392564787653516,0.12704904771435999
avaxusdt,2024-10-13T01:09:00,2024-10-15T13:25:00,1,28.548,28.63,2.511111111111111,0.8097199341021417,0.003896538753287715,0.007100509364561455,0.08912154374710152
suiusdt,2024-10-13T08:05:00,2024-10-13T23:33:00,-1,2.2351,2.3647,0.6444444444444445,0.8399193548387097,-0.0011566891328631845,-0.01152013905041549,0.12406728556644647
suiusdt,2024-10-13T23:37:00,2024-10-14T17:38:00,1,2.3528,2.244,0.7506944444444444,0.9936696340257171,0.01636344969007998,0.0034601683985983067,0.14333373951251352
suiusdt,2024-10-14T18:14:00,2024-10-15T13:42:00,-1,2.2569,2.1498,0.8111111111111111,0.8082378084320964,-0.004169096924769779,-0.0005340392072115674,0.12391294334807598
fetusdt,2024-10-15T05:15:00,2024-10-16T08:14:00,-1,1.4728,1.437,1.1243055555555554,0.8017503125558135,-0.03312834338225846,-0.00018494032898737356,0.1145495938704687
avaxusdt,2024-10-15T14:45:00,2024-10-18T06:41:00,-1,28.258,27.662,2.6638888888888888,0.9922544951590595,-0.03228604353992846,-0.0016262162283517678,0.11389743973547384
suiusdt,2024-10-15T15:15:00,2024-10-16T12:00:00,-1,2.0997,2.0489,0.8645833333333334,0.9325374265681259,-0.02411384837634722,-0.001159322662411616,0.13441523664367983
fetusdt,2024-10-16T08:42:00,2024-10-18T14:54:00,-1,1.4505,1.3955,2.2583333333333333,0.8259173905335934,-0.04640793237185384,-0.01717419323938875,0.11653385024993111
arbusdt,2024-10-17T09:12:00,2024-10-20T22:34:00,-1,0.5505,0.6118,3.5569444444444445,0.8756868131868132,-0.04510456509270571,-0.0007070999800062872,0.11388277023888094
avaxusdt,2024-10-18T07:40:00,2024-10-22T11:05:00,-1,27.662,27.718,4.142361111111111,0.805133866961082,-0.03646861159098964,-0.01643253605120458,0.09242913533709135
suiusdt,2024-10-19T21:14:00,2024-10-21T13:20:00,-1,2.0605,2.0303,1.6708333333333334,0.8130674737404309,-0.011113875681174773,-0.0003001276970042155,0.12517563439966137
suiusdt,2024-10-22T00:58:00,2024-10-23T15:50:00,-1,2.0134,1.9259,1.6194444444444445,0.952721563154222,-0.0301867768876815,-0.0017830979145668502,0.1372565506595314
arbusdt,2024-10-23T05:57:00,2024-10-25T23:44:00,-1,0.5776,0.5008,2.740972222222222,0.8042135851798039,-0.02392131448836283,-0.0016024512935518542,0.11019932930861685
avaxusdt,2024-10-23T09:00:00,2024-10-26T12:43:00,-1,26.861,25.657,3.154861111111111,0.9585798816568047,-0.030887352074752607,-0.0003323784460329271,0.11058319705200219
fetusdt,2024-10-23T10:00:00,2024-10-25T18:47:00,-1,1.3299,1.2758,2.365972222222222,0.9240329074041659,-0.06058681914719595,-0.002487009049025532,0.12390104083559679
suiusdt,2024-10-23T16:04:00,2024-10-25T10:06:00,-1,1.9213,1.9223,1.7513888888888889,0.9592993302421432,-0.03877454802344174,-0.005534582428440821,0.14042149023614445
linkusdt,2024-10-25T23:12:00,2024-10-29T04:38:00,-1,11.256,11.513,3.2263888888888888,0.8229777256740914,-0.032615978561549006,-0.002551985462533421,0.08251087559803398
suiusdt,2024-10-26T03:23:00,2024-10-28T08:10:00,-1,1.7456,1.7374,2.1993055555555556,0.9203080529047379,-0.05177306624778777,-0.00503353688285435,0.13575001577136092
fetusdt,2024-10-26T04:58:00,2024-10-29T07:12:00,-1,1.2131,1.3137,3.0930555555555554,0.9709141274238227,-0.07222357537055797,-0.004567843050101883,0.1320208595781737
arbusdt,2024-10-26T08:53:00,2024-10-30T07:41:00,-1,0.5136,0.5507,3.95,0.8627805937726285,-0.047104579390822826,-0.00304868070774246,0.11331416342926977
avaxusdt,2024-10-26T21:16:00,2024-10-31T04:46:00,-1,25.446,26.013,4.3125,0.9449596171103799,-0.04512759324723161,-0.0019449754978792255,0.113408847853611
linkusdt,2024-10-29T05:43:00,2024-10-31T19:59:00,-1,11.487,11.408,2.5944444444444446,0.8405572755417957,-0.03886088829792355,-0.000204462783146786,0.08488273212991554
avaxusdt,2024-11-01T04:22:00,2024-11-05T00:55:00,-1,24.864,22.767,3.85625,0.8411330049261084,-0.03233361245634734,-0.0008102806753113589,0.0954006774769515
arbusdt,2024-11-01T11:44:00,2024-11-04T20:38:00,-1,0.5322,0.4754,3.370833333333333,0.896865889212828,-0.06853437455543261,-0.0026155571755290125,0.11773743040998143
fetusdt,2024-11-01T17:07:00,2024-11-04T14:31:00,-1,1.2661,1.1404,2.8916666666666666,0.8688302907369845,-0.027868347714540637,-0.00048713791092185044,0.12160706385238114
suiusdt,2024-11-04T01:35:00,2024-11-05T06:30:00,1,1.9544,1.9367,1.2048611111111112,0.8474677854360204,0.000294124750849581,0.015920637070930374,0.1297908276626869
avaxusdt,2024-11-05T02:06:00,2024-11-07T10:02:00,-1,22.882,26.85,2.3305555555555557,0.8113879003558719,-0.0409859265602711,-0.004384074476495747,0.09564040248606377
arbusdt,2024-11-05T17:16:00,2024-11-07T11:52:00,-1,0.4945,0.573,1.775,0.9641604986365407,-0.04545763778310555,-0.0010138289763320651,0.12677775877164388
suiusdt,2024-11-06T02:55:00,2024-11-06T12:41:00,1,2.2211,2.2977,0.40694444444444444,0.8292718517437618,0.010785110647272842,0.021788344974856336,0.12888958686813834
suiusdt,2024-11-07T16:04:00,2024-11-08T17:15:00,1,2.339,2.211,1.0493055555555555,0.858389357745673,0.011612049129306894,0.011407941358823226,0.131046137728371
arbusdt,2024-11-07T19:39:00,2024-11-09T17:17:00,-1,0.5799,0.5853,1.9013888888888888,0.9822325222093472,-0.027946777243618336,-0.0012864113857000703,0.13214453606267904
avaxusdt,2024-11-08T08:11:00,2024-11-10T04:07:00,-1,27.402,30.606,1.8305555555555555,0.8318896374719281,-0.027078279370789767,-0.0011326129534362794,0.09838809840782357
linkusdt,2024-11-09T09:29:00,2024-11-10T21:54:00,-1,13.458,14.275,1.5173611111111112,0.8585209003215434,-0.01435680234233249,-0.0008705804029903313,0.08634475870011009
suiusdt,2024-11-09T19:00:00,2024-11-10T04:07:00,1,2.4453,2.8352,0.3798611111111111,0.8076923076923077,0.005699220080402755,0.016094269312146026,0.12775712382835167
suiusdt,2024-11-10T04:22:00,2024-11-10T11:35:00,1,2.8332,3.0389,0.30069444444444443,0.9970584115422328,0.02908632133742795,0.002708050992189154,0.15972930698735469
fetusdt,2024-11-10T04:32:00,2024-11-11T02:40:00,-1,1.4762,1.5316,0.9222222222222223,0.9357705852758679,-0.052754994080461054,-0.000552623667331692,0.1272916282436397
suiusdt,2024-11-10T11:43:00,2024-11-10T21:32:00,1,3.043,2.9396,0.40902777777777777,1.0,0.014799226796372876,0.00897368951239172,0.177659830041994
avaxusdt,2024-11-10T13:03:00,2024-11-11T14:44:00,-1,32.32,31.911,1.070138888888889,0.8867334167709637,-0.018877205380624592,-0.0004662975674137454,0.10423223853881536
arbusdt,2024-11-10T19:42:00,2024-11-11T23:46:00,-1,0.6402,0.6704,1.1694444444444445,0.9912746585735963,-0.0634291940928282,-0.0009925689475068777,0.15066417834151005
suiusdt,2024-11-10T21:38:00,2024-11-11T07:48:00,-1,2.9373,3.1536,0.4236111111111111,0.9812941665511986,-0.044685922110919075,-0.006325392281822051,0.16367729947745432
linkusdt,2024-11-10T23:47:00,2024-11-12T08:29:00,-1,14.291,14.952,1.3625,0.9756001574183393,-0.006452471797655611,-0.004374801976275128,0.10390834090807559
fetusdt,2024-11-11T02:47:00,2024-11-11T22:47:00,-1,1.5283,1.5267,0.8333333333333334,0.9561898440092931,-0.03389091542375621,-0.0007249930543342664,0.13099962276534782
suiusdt,2024-11-11T07:57:00,2024-11-11T19:14:00,-1,3.1696,3.1625,0.4701388888888889,0.8877914951989027,-0.02263831153866767,-0.0073352569850451965,0.13728772245241996
avaxusdt,2024-11-11T15:01:00,2024-11-12T06:54:00,-1,32.204,37.324,0.6618055555555555,0.8875612745098039,-0.03616551541999246,-0.0023420677971135867,0.10545041054547079
fetusdt,2024-11-11T23:15:00,2024-11-12T12:14:00,-1,1.5493,1.4564,0.5409722222222222,0.9461714659685864,-0.058067072702823366,-0.0012258693406376475,0.13079008247287113
avaxusdt,2024-11-12T07:30:00,2024-11-12T20:23:00,-1,36.743,34.096,0.5368055555555555,0.8622540250447227,-0.023600102548136954,-0.0013397185662185063,0.10392779187294252
linkusdt,2024-11-12T08:53:00,2024-11-13T12:26:00,-1,15.088,13.439,1.1479166666666667,0.81118345461509,-0.01239243636679044,-0.001503928032862492,0.08716427578375505
fetusdt,2024-11-12T13:04:00,2024-11-13T04:25:00,-1,1.402,1.2908,0.6395833333333333,0.9600322320709106,-0.061791987583796004,-0.0013300985540755927,0.1322578474749894
suiusdt,2024-11-12T16:44:00,2024-11-13T06:44:00,-1,3.102,2.9246,0.5833333333333334,0.935144493274737,-0.0617385485238139,-0.0010567752763273874,0.1436560675636656
avaxusdt,2024-11-12T21:08:00,2024-11-13T16:32:00,-1,33.964,34.401,0.8083333333333333,0.8222286878091358,-0.030161093194049967,-0.00385295588978532,0.10246108280009217
fetusdt,2024-11-13T08:41:00,2024-11-13T20:04:00,-1,1.2947,1.2109,0.47430555555555554,0.9987335760645876,-0.08708933598874051,-0.0006481856215861392,0.17244870958280623
suiusdt,2024-11-13T15:57:00,2024-11-14T05:22:00,1,3.4121,3.4129,0.5590277777777778,0.8263816475495308,0.01518826667988629,0.005658807927543558,0.13266225438208334
fetusdt,2024-11-13T23:23:00,2024-11-14T19:26:00,-1,1.2744,1.2854,0.8354166666666667,0.9822263797942001,-0.044694723517316556,-0.0027304186757172444,0.15583256655431243
fetusdt,2024-11-15T01:40:00,2024-11-16T11:52:00,-1,1.2348,1.3217,1.425,0.9382013835511145,-0.0768120399185645,-0.0002100910193458816,0.1362892008270699
suiusdt,2024-11-16T07:09:00,2024-11-17T01:33:00,1,3.7287,3.7485,0.7666666666666667,0.8141836862548553,0.007320453390185502,0.01728542276860985,0.1315154018105338
fetusdt,2024-11-16T15:05:00,2024-11-17T23:00:00,-1,1.2896,1.2384,1.3298611111111112,0.8400303260045489,-0.06629913483920373,-0.0002830197491832387,0.12756009794299258
arbusdt,2024-11-17T01:09:00,2024-11-18T05:01:00,-1,0.7161,0.6829,1.1611111111111112,0.9960629921259843,-0.01466464768126509,-0.0017505209224867868,0.17124196169242406
suiusdt,2024-11-17T01:42:00,2024-11-17T17:51:00,-1,3.7567,3.9093,0.6729166666666667,0.9048623170429174,-0.007851761944946934,-0.01036735098182029,0.13995949505879088
fetusdt,2024-11-17T23:26:00,2024-11-18T20:27:00,-1,1.249,1.3611,0.8756944444444444,0.8846443074146488,-0.06343914384924272,-0.002219144619901886,0.13152636350570737
arbusdt,2024-11-18T06:07:00,2024-11-19T04:31:00,-1,0.7017,0.7081,0.9333333333333333,0.9629392971246007,-0.05236275755603013,-0.0009836427069216946,0.16412715447014375
avaxusdt,2024-11-18T06:32:00,2024-11-19T17:39:00,-1,35.86,34.726,1.4631944444444445,0.8874101676869843,-0.025518232768918184,-0.0036999061296337926,0.10742896521821864
arbusdt,2024-11-19T05:04:00,2024-11-20T16:09:00,-1,0.705,0.6934,1.4618055555555556,0.9315281668222845,-0.05861424658779607,-0.0024621510443399997,0.1549213676735819
fetusdt,2024-11-19T07:15:00,2024-11-20T18:00:00,-1,1.319,1.2414,1.4479166666666667,0.827688651218063,-0.03545218105575699,-0.0028902413561890106,0.1279555340646713
linkusdt,2024-11-20T10:28:00,2024-11-21T19:13:00,-1,14.889,15.127,1.3645833333333333,0.9768392370572208,-0.03623100580477621,-0.0019741048376382686,0.11021482212572144
avaxusdt,2024-11-20T16:21:00,2024-11-22T00:31:00,-1,34.349,35.729,1.3402777777777777,0.8010512483574245,-0.04035473501612456,-0.0023214092110286633,0.10167196055085702
arbusdt,2024-11-21T00:45:00,2024-11-21T14:04:00,-1,0.6791,0.8062,0.5548611111111111,0.8774271844660194,-0.0585091926071608,-0.004334306148047917,0.1421484076714031
suiusdt,2024-11-21T02:41:00,2024-11-21T16:38:00,-1,3.4535,3.5672,0.58125,0.9683349146110057,-0.05943311647727178,-0.0004970304964347916,0.15323401180720467
fetusdt,2024-11-21T13:19:00,2024-11-22T23:53:00,-1,1.2907,1.2834,1.4402777777777778,0.9482606132075472,-0.0624063260549387,-0.0008077684038347577,0.1404505392560431
arbusdt,2024-11-21T16:50:00,2024-11-22T12:30:00,-1,0.7958,0.8237,0.8194444444444444,0.8865289496654059,-0.0004902026693995309,-7.916531610069333e-05,0.1454014844715709
suiusdt,2024-11-21T20:53:00,2024-11-22T23:04:00,-1,3.5825,3.4939,1.0909722222222222,0.8142924306535025,-0.020017043268357654,-0.0015991272819634583,0.1329285097415659
arbusdt,2024-11-22T12:33:00,2024-11-23T02:39:00,-1,0.8322,0.8115,0.5875,0.808316718883509,-0.02430408066954895,-0.001507957971194851,0.13431395874802335
avaxusdt,2024-11-22T15:48:00,2024-11-23T02:25:00,1,39.414,43.687,0.4423611111111111,1.0,4.3668610320183324e-05,0.011647077512071377,0.1336753018236538
avaxusdt,2024-11-23T03:41:00,2024-11-23T17:50:00,-1,43.562,42.248,0.5895833333333333,0.9903919089759797,-0.026904981550980974,-0.0025048810363291485,0.14913880272090513
linkusdt,2024-11-23T19:12:00,2024-11-24T18:02:00,-1,17.676,16.77,0.9513888888888888,0.9888853604318831,-0.012818117394516264,-0.0013845898060274447,0.12174114171524067
avaxusdt,2024-11-23T19:27:00,2024-11-24T14:37:00,-1,42.132,39.832,0.7986111111111112,0.9588599752168525,-0.023478787716737372,-0.0024676209967846308,0.13736237261382972
fetusdt,2024-11-24T04:19:00,2024-11-24T14:30:00,-1,1.4752,1.4499,0.42430555555555555,0.8074506939371804,-0.05906923908563466,-0.001235173362245573,0.1277162459436847
avaxusdt,2024-11-24T14:52:00,2024-11-25T09:09:00,-1,39.721,47.087,0.7618055555555555,0.9236771519141673,-0.05607115324488035,-0.005544663974768244,0.1275490737205051
suiusdt,2024-11-24T15:36:00,2024-11-25T17:09:00,-1,3.2934,3.2246,1.0645833333333334,0.8900080119033993,-0.05984741254795128,-0.00023564191715760852,0.1390002248651615
fetusdt,2024-11-24T15:56:00,2024-11-25T10:34:00,-1,1.4286,1.5304,0.7763888888888889,0.8196055684454756,-0.045037604168229946,-0.0016277260667550697,0.1287625292801624
linkusdt,2024-11-24T18:17:00,2024-11-25T15:15:00,-1,16.859,17.926,0.8736111111111111,0.864216754905014,-0.050976676025941095,-0.019934963467814065,0.0988336195766117
avaxusdt,2024-11-25T09:11:00,2024-11-25T18:01:00,-1,47.537,41.796,0.3680555555555556,0.8044572250179727,-0.011043964293618013,-0.006010509564589775,0.10906380792561715
