sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-3.608,-5.6325,-0.774,-0.8013,1541,0.7105,0.3982,1.0738,-0.000965,0.9297,0.0276,0.9344,7.2891,-0.7861,1542,-0.000965,0.008323,-4.5535,5.69e-06,BNB,15m,engulfing_strong,priceaction,2h,F,False,False
-2.3465,-3.2747,-0.733,-0.7884,1065,0.7801,0.4485,0.9593,-0.001007,1.0096,0.0228,0.3492,10.5483,-0.7468,1271,-0.001007,0.012122,-2.9614,0.00311959,BNB,15m,engulfing_strong,priceaction,4h,F,False,False
-0.9359,-1.2748,-0.6151,-0.6186,915,0.8918,0.481,0.9621,-0.000675,0.9603,0.0165,0.1589,6.9953,-0.5336,923,-0.000675,0.017369,-1.1812,0.23782792,BNB,15m,engulfing_strong,priceaction,8h,F,False,False
-0.5474,-0.7003,-0.4569,-0.6343,728,0.9289,0.4891,0.9703,-0.000526,0.992,0.0131,-0.9152,8.8452,-0.4202,734,-0.000526,0.020637,-0.6908,0.48990341,BNB,15m,engulfing_strong,priceaction,12h,F,False,False
-0.2677,-0.3712,-0.3648,-0.6136,444,0.9541,0.4789,1.0381,-0.000466,0.9623,0.0081,0.1055,7.623,-0.3321,451,-0.000466,0.029276,-0.3379,0.73562602,BNB,15m,engulfing_strong,priceaction,24h,F,False,False
-12.3836,-17.2815,-0.952,-0.9897,4680,0.5048,0.3584,0.9037,-0.00096,0.716,0.0838,0.3896,10.8525,-0.9893,4682,-0.00096,0.004205,-15.6289,0.0,BNB,15m,pinbar,priceaction,30m,F,False,False
-7.8629,-8.868,-0.9455,-0.9878,4045,0.5867,0.3939,0.9029,-0.001046,0.8006,0.0725,-7.3361,246.1052,-0.9868,4047,-0.001046,0.006704,-9.9235,0.0,BNB,15m,pinbar,priceaction,1h,F,False,False
-6.7657,-7.8882,-0.9439,-0.9869,3131,0.615,0.4178,0.8569,-0.001324,0.7962,0.0561,-2.2041,33.5924,-0.986,3133,-0.001324,0.00868,-8.5387,0.0,BNB,15m,pinbar,priceaction,2h,F,False,False
-3.6051,-4.6016,-0.8718,-0.9476,2178,0.7419,0.4532,0.8951,-0.001201,0.8504,0.039,-0.1436,12.6242,-0.9384,2180,-0.001201,0.012326,-4.5499,5.66e-06,BNB,15m,pinbar,priceaction,4h,F,False,False
-1.0895,-1.5253,-0.6861,-0.721,1334,0.8939,0.4861,0.9449,-0.000661,0.93,0.0239,0.6584,13.0013,-0.6628,1335,-0.000661,0.017556,-1.375,0.16935257,BNB,15m,pinbar,priceaction,8h,F,False,False
-1.2274,-1.5702,-0.6656,-0.8106,963,0.8612,0.4788,0.9377,-0.001052,0.9437,0.0173,-1.0027,18.6377,-0.7092,965,-0.001052,0.021102,-1.549,0.12170345,BNB,15m,pinbar,priceaction,12h,F,False,False
0.3229,0.4631,0.0572,-0.6275,308,1.0508,0.4867,1.1083,0.000495,1.0624,0.0094,-0.0689,2.4997,0.0577,526,0.000495,0.027846,0.4075,0.68381078,BNB,15m,pinbar,priceaction,24h,D,False,False
-10.0854,-13.8645,-0.8717,-0.9339,2562,0.4778,0.3444,0.9097,-0.001036,0.7294,0.0459,-0.0773,7.8437,-0.9314,2564,-0.001036,0.004121,-12.7284,0.0,BNB,15m,pinbar_strict,priceaction,30m,F,False,False
-5.8606,-6.1322,-0.8714,-0.939,2357,0.5698,0.3934,0.8786,-0.001122,0.7813,0.0422,-9.6818,286.7167,-0.9338,2359,-0.001122,0.007367,-7.3964,0.0,BNB,15m,pinbar_strict,priceaction,1h,F,False,False
-4.5674,-5.189,-0.8534,-0.9147,1996,0.6525,0.4206,0.8988,-0.001167,0.8123,0.0358,-2.8293,43.1724,-0.9107,1997,-0.001167,0.00905,-5.7643,1e-08,BNB,15m,pinbar_strict,priceaction,2h,F,False,False
-3.3133,-4.2225,-0.8235,-0.9075,1548,0.7186,0.4419,0.9075,-0.001334,0.8269,0.0278,-0.0891,14.9168,-0.8883,1550,-0.001334,0.012559,-4.1816,3.057e-05,BNB,15m,pinbar_strict,priceaction,4h,F,False,False
-1.1476,-1.6963,-0.6498,-0.7193,1068,0.8771,0.4579,1.0382,-0.000783,0.9443,0.0192,1.0509,13.4671,-0.6334,1070,-0.000783,0.01768,-1.4483,0.14782793,BNB,15m,pinbar_strict,priceaction,8h,F,False,False
-0.8087,-1.2514,-0.5668,-0.6582,597,0.902,0.4675,1.0274,-0.000714,0.9454,0.0146,0.7931,6.771,-0.5247,815,-0.000714,0.019983,-1.0206,0.30773562,BNB,15m,pinbar_strict,priceaction,12h,F,False,False
-0.3296,-0.4718,-0.4009,-0.567,468,0.9481,0.4736,1.0539,-0.000511,1.035,0.0085,-0.0786,2.2729,-0.3369,473,-0.000511,0.02671,-0.4159,0.67764998,BNB,15m,pinbar_strict,priceaction,24h,F,False,False
-0.1403,-0.235,-0.1583,-0.1156,63,0.9542,0.424,1.2963,-0.000175,1.2494,0.0022,0.9459,4.2087,-0.029,125,-0.000175,0.011052,-0.1771,0.8597224,ADA,15m,rsi_bb_combo,combo,30m,F,False,False
0.0057,0.012,-0.0445,-0.1941,64,1.0019,0.4309,1.3233,1e-05,1.1659,0.0022,1.5932,4.6807,-0.0137,123,1e-05,0.015851,0.0073,0.99422289,ADA,15m,rsi_bb_combo,combo,1h,D,False,False
0.0219,0.0333,-0.054,-0.2329,56,1.0073,0.4472,1.2454,5.2e-05,1.1859,0.0022,0.1294,4.8928,-0.02,123,5.2e-05,0.02087,0.0276,0.97800237,ADA,15m,rsi_bb_combo,combo,2h,D,False,False
0.2148,0.3831,0.0734,-0.3268,64,1.0775,0.4628,1.2507,0.000654,1.4708,0.0022,1.2609,5.1481,0.0385,121,0.000654,0.026528,0.2711,0.78679262,ADA,15m,rsi_bb_combo,combo,4h,D,False,False
0.2189,0.2807,0.0412,-0.4589,66,1.0811,0.5126,1.0279,0.000938,0.9758,0.0021,-0.2405,6.0757,0.0303,119,0.000938,0.037021,0.2763,0.78278539,ADA,15m,rsi_bb_combo,combo,8h,D,False,False
-0.1095,-0.1287,-0.2228,-0.4656,65,0.9636,0.569,0.73,-0.000553,0.8849,0.0021,-0.8752,4.2595,-0.1601,116,-0.000553,0.043085,-0.1382,0.89035201,ADA,15m,rsi_bb_combo,combo,12h,F,False,False
0.8702,1.3426,1.0058,-0.3743,48,1.4043,0.5882,0.983,0.006943,1.1697,0.0018,1.1542,7.0866,0.6635,102,0.006943,0.063854,1.0982,0.27473834,ADA,15m,rsi_bb_combo,combo,24h,C,False,False
-1.5464,-1.8667,-0.6095,-0.3259,244,0.6704,0.4286,0.8938,-0.001377,0.8562,0.0044,-0.8562,9.5569,-0.2972,245,-0.001377,0.011045,-1.9517,0.05211825,ADA,15m,rsi_bb_tight,combo,30m,F,False,False
-1.0142,-1.5984,-0.5165,-0.3308,158,0.7806,0.4198,1.0791,-0.001133,0.8481,0.0044,0.9702,5.8261,-0.258,243,-0.001133,0.013802,-1.28,0.2017673,ADA,15m,rsi_bb_tight,combo,1h,F,False,False
-1.0082,-1.5941,-0.4707,-0.4375,164,0.7878,0.3958,1.2025,-0.001388,0.8297,0.0043,0.6892,4.0404,-0.3073,240,-0.001388,0.016894,-1.2724,0.20445119,ADA,15m,rsi_bb_tight,combo,2h,F,False,False
-0.3051,-0.504,-0.2605,-0.4269,150,0.9288,0.4383,1.1904,-0.000557,1.0736,0.0042,1.0323,6.0918,-0.1712,235,-0.000557,0.022176,-0.385,0.7005546,ADA,15m,rsi_bb_tight,combo,4h,F,False,False
-0.8883,-1.1402,-0.6105,-0.5729,208,0.7971,0.4602,0.935,-0.002473,0.7735,0.004,-0.2964,6.243,-0.4962,226,-0.002473,0.033167,-1.121,0.26346894,ADA,15m,rsi_bb_tight,combo,8h,F,False,False
-1.2643,-1.5238,-0.6733,-0.7147,205,0.7338,0.5207,0.6753,-0.004078,0.6551,0.0039,-0.8558,4.3585,-0.6484,217,-0.004078,0.037653,-1.5956,0.11205101,ADA,15m,rsi_bb_tight,combo,12h,F,False,False
-1.163,-1.3269,-0.6703,-0.7944,169,0.7315,0.5082,0.7079,-0.005332,0.6603,0.0033,-1.1348,4.2793,-0.7021,183,-0.005332,0.049139,-1.4678,0.14387898,ADA,15m,rsi_bb_tight,combo,24h,F,False,False
-5.9146,-8.4891,-0.9895,-0.9993,6078,0.6958,0.387,1.102,-0.001108,0.8886,0.109,2.9016,272.8866,-0.9992,6085,-0.001108,0.011583,-7.4646,0.0,ADA,15m,ema_3_8_13_vol,combo,30m,F,False,False
-4.0846,-6.9898,-0.9612,-0.9943,4513,0.772,0.4069,1.1255,-0.001014,0.9809,0.0809,6.4387,168.1563,-0.993,4520,-0.001014,0.01323,-5.1549,2.6e-07,ADA,15m,ema_3_8_13_vol,combo,1h,F,False,False
-2.7408,-3.0085,-0.9615,-0.9947,3245,0.7897,0.4323,1.0372,-0.001276,1.0324,0.0582,-5.8369,236.3244,-0.9932,3248,-0.001276,0.021028,-3.4591,0.000549,ADA,15m,ema_3_8_13_vol,combo,2h,F,False,False
-1.7778,-2.0643,-0.9016,-0.9703,2171,0.8486,0.4533,1.0235,-0.00118,0.8672,0.0389,-4.4466,121.804,-0.9635,2173,-0.00118,0.024513,-2.2437,0.02495406,ADA,15m,ema_3_8_13_vol,combo,4h,F,False,False
-1.2535,-1.4974,-0.8618,-0.9591,1367,0.8688,0.4664,0.9941,-0.001415,0.9517,0.0245,-2.9203,71.709,-0.9386,1368,-0.001415,0.033081,-1.582,0.11388631,ADA,15m,ema_3_8_13_vol,combo,8h,F,False,False
-0.396,-0.5819,-0.7187,-0.7909,988,0.9508,0.4671,1.0846,-0.000614,0.9281,0.0177,1.2069,28.2869,-0.7377,989,-0.000614,0.038621,-0.4998,0.61734418,ADA,15m,ema_3_8_13_vol,combo,12h,F,False,False
-0.0573,-0.1005,-0.5338,-0.7328,219,0.9909,0.462,1.1541,-0.000162,1.0193,0.0097,1.6088,11.4185,-0.5463,539,-0.000162,0.052155,-0.0723,0.94239229,ADA,15m,ema_3_8_13_vol,combo,24h,F,False,False
-5.3375,-7.5215,-0.9833,-0.9986,5605,0.7063,0.3943,1.0848,-0.001069,0.8861,0.1005,2.8402,266.7547,-0.9983,5612,-0.001069,0.011889,-6.7362,0.0,ADA,15m,ema_5_13_34_vol,combo,30m,F,False,False
-3.1945,-5.4663,-0.9253,-0.9838,4135,0.8067,0.4167,1.1294,-0.000841,1.0504,0.0741,6.7749,175.8068,-0.9785,4140,-0.000841,0.013426,-4.0317,5.638e-05,ADA,15m,ema_5_13_34_vol,combo,1h,F,False,False
-2.3184,-2.506,-0.9399,-0.9898,2994,0.8091,0.4424,1.0196,-0.001145,1.0668,0.0537,-6.0067,238.0454,-0.9856,2997,-0.001145,0.021414,-2.9259,0.00346043,ADA,15m,ema_5_13_34_vol,combo,2h,F,False,False
-1.9447,-2.2051,-0.9075,-0.9771,2054,0.8318,0.4514,1.0111,-0.001336,0.8744,0.0368,-4.8615,124.3265,-0.9688,2056,-0.001336,0.024674,-2.4543,0.01419683,ADA,15m,ema_5_13_34_vol,combo,4h,F,False,False
-0.7663,-0.8896,-0.758,-0.9558,1007,0.9156,0.473,1.02,-0.000903,1.1154,0.0236,-3.1015,68.5146,-0.8717,1317,-0.000903,0.033866,-0.9671,0.33365295,ADA,15m,ema_5_13_34_vol,combo,8h,F,False,False
-0.1262,-0.1836,-0.547,-0.7986,611,0.9842,0.4771,1.0787,-0.0002,1.213,0.0172,0.9593,26.7216,-0.5993,960,-0.0002,0.038884,-0.1593,0.87348291,ADA,15m,ema_5_13_34_vol,combo,12h,F,False,False
-0.7481,-1.141,-0.78,-0.8852,525,0.8881,0.4499,1.0859,-0.002146,1.0381,0.0095,0.2723,9.5483,-0.8455,529,-0.002146,0.052271,-0.9442,0.34550984,ADA,15m,ema_5_13_34_vol,combo,24h,F,False,False
-7.1185,-9.9429,-0.9425,-0.9855,3429,0.6219,0.3802,1.014,-0.001194,0.8166,0.0616,0.3027,18.8183,-0.9852,3438,-0.001194,0.00779,-8.984,0.0,ADA,15m,macd_rsi_combo,combo,30m,F,False,False
-5.3023,-5.6153,-0.9599,-0.9931,3074,0.6465,0.4099,0.9306,-0.001495,0.8348,0.0552,-10.5383,344.2678,-0.9924,3081,-0.001495,0.012403,-6.6918,0.0,ADA,15m,macd_rsi_combo,combo,1h,F,False,False
-5.0468,-6.208,-0.9682,-0.9957,2480,0.6712,0.4138,0.9506,-0.001936,0.8436,0.046,-1.4738,36.3375,-0.995,2571,-0.001936,0.01541,-6.3694,0.0,ADA,15m,macd_rsi_combo,combo,2h,F,False,False
-2.3358,-3.2481,-0.8862,-0.9665,1870,0.8182,0.4533,0.9867,-0.001389,0.959,0.0345,0.2909,11.1533,-0.9546,1928,-0.001389,0.020687,-2.9479,0.00323782,ADA,15m,macd_rsi_combo,combo,4h,F,False,False
-0.3423,-0.3989,-0.6166,-0.8489,1003,0.9609,0.4967,0.9735,-0.000395,1.0885,0.022,-2.4993,54.046,-0.6928,1228,-0.000395,0.032077,-0.432,0.66581681,ADA,15m,macd_rsi_combo,combo,8h,F,False,False
-1.487,-1.9085,-0.8394,-0.9699,825,0.8345,0.4703,0.9401,-0.002267,0.9587,0.0163,-0.7527,8.8728,-0.9315,908,-0.002267,0.036399,-1.8766,0.06089182,ADA,15m,macd_rsi_combo,combo,12h,F,False,False
-0.5695,-0.8503,-0.7259,-0.9059,510,0.9057,0.4716,1.0147,-0.0018,0.9033,0.0091,2.0224,26.3167,-0.8186,511,-0.0018,0.056624,-0.7187,0.47264879,ADA,15m,macd_rsi_combo,combo,24h,F,False,False
-9.5212,-13.9179,-0.9831,-0.9984,5458,0.6222,0.3935,0.959,-0.001138,0.8493,0.0979,0.4051,6.6874,-0.9983,5469,-0.001138,0.007001,-12.0163,0.0,ADA,15m,macd_rsi_fast,combo,30m,F,False,False
-5.7169,-8.2985,-0.9662,-0.9948,4657,0.7307,0.4284,0.975,-0.001059,0.8764,0.0835,0.4857,8.6562,-0.9944,4664,-0.001059,0.010025,-7.2151,0.0,ADA,15m,macd_rsi_fast,combo,1h,F,False,False
-4.6336,-5.7756,-0.9733,-0.9965,3398,0.7435,0.4485,0.9142,-0.001417,0.9165,0.0654,-1.2442,20.9501,-0.9962,3652,-0.001417,0.014642,-5.8478,1e-08,ADA,15m,macd_rsi_fast,combo,2h,F,False,False
-3.6525,-4.5391,-0.9649,-0.9926,2366,0.756,0.4613,0.8827,-0.001919,0.811,0.0424,-0.7878,7.4341,-0.9935,2367,-0.001919,0.020255,-4.6097,4.25e-06,ADA,15m,macd_rsi_fast,combo,4h,F,False,False
-1.8121,-2.5325,-0.8997,-0.957,1307,0.8336,0.4633,0.9655,-0.0018,0.9554,0.0252,0.4506,11.502,-0.9568,1405,-0.0018,0.029504,-2.287,0.0223468,ADA,15m,macd_rsi_fast,combo,8h,F,False,False
-2.232,-2.4442,-0.945,-0.985,992,0.7562,0.4804,0.8181,-0.003439,0.769,0.0178,-2.8557,38.7961,-0.9858,993,-0.003439,0.038476,-2.8168,0.00494602,ADA,15m,macd_rsi_fast,combo,12h,F,False,False
-0.971,-1.3908,-0.808,-0.9065,444,0.8596,0.4722,0.9607,-0.002632,0.8907,0.0097,0.2212,4.667,-0.8775,540,-0.002632,0.049915,-1.2254,0.22094862,ADA,15m,macd_rsi_fast,combo,24h,F,False,False
-4.5178,-7.178,-0.8477,-0.9128,2101,0.6699,0.3914,1.0415,-0.001068,0.8953,0.0383,3.7534,81.6607,-0.9063,2141,-0.001068,0.008669,-5.7017,1e-08,ADA,15m,ema_vwap_combo,combo,30m,F,False,False
-2.1968,-4.5088,-0.7996,-0.8537,1931,0.7909,0.3927,1.2233,-0.00086,0.9823,0.0346,11.9244,327.0172,-0.8393,1933,-0.00086,0.01364,-2.7725,0.00561608,ADA,15m,ema_vwap_combo,combo,1h,F,False,False
-0.9823,-1.7481,-0.6709,-0.7507,1485,0.8987,0.4404,1.1417,-0.000538,1.112,0.0293,8.0105,190.4004,-0.6723,1637,-0.000538,0.017562,-1.2397,0.2152578,ADA,15m,ema_vwap_combo,combo,2h,F,False,False
0.579,0.9582,0.34,-0.5625,560,1.0682,0.4828,1.1444,0.000461,1.172,0.0229,3.8133,64.6012,0.3215,1278,0.000461,0.022533,0.7307,0.46507997,ADA,15m,ema_vwap_combo,combo,4h,C,False,False
-1.0368,-1.5405,-0.7623,-0.8807,832,0.8726,0.4816,0.9392,-0.001404,0.8628,0.0166,3.1704,53.3112,-0.8301,926,-0.001404,0.032653,-1.3085,0.19103453,ADA,15m,ema_vwap_combo,combo,8h,F,False,False
-1.2408,-1.2927,-0.8147,-0.9537,636,0.8295,0.4925,0.8548,-0.002319,0.8144,0.0131,-3.6501,45.5896,-0.9084,733,-0.002319,0.040086,-1.5659,0.11779414,ADA,15m,ema_vwap_combo,combo,12h,F,False,False
0.5163,0.7337,0.1102,-0.6119,123,1.0968,0.522,1.0043,0.001637,0.8481,0.0081,0.8587,11.5456,0.1096,454,0.001637,0.053516,0.6516,0.51500045,ADA,15m,ema_vwap_combo,combo,24h,C,False,False
-5.5848,-7.0299,-0.8416,-0.8814,1859,0.6073,0.4165,0.8506,-0.001133,0.8147,0.0334,-0.6312,9.6924,-0.8843,1863,-0.001133,0.006936,-7.0484,0.0,ADA,15m,stoch_bb_combo,combo,30m,F,False,False
-3.3189,-4.6705,-0.8126,-0.8198,1764,0.7324,0.4553,0.8764,-0.000945,0.7425,0.0316,1.7589,29.9193,-0.8258,1766,-0.000945,0.009476,-4.1887,2.944e-05,ADA,15m,stoch_bb_combo,combo,1h,F,False,False
-1.3109,-2.4835,-0.7809,-0.7862,1557,0.8364,0.4719,0.9361,-0.000809,0.8454,0.028,16.2125,483.5005,-0.7804,1564,-0.000809,0.019338,-1.6544,0.09823888,ADA,15m,stoch_bb_combo,combo,2h,F,False,False
-0.9734,-1.5734,-0.7587,-0.7651,1185,0.8794,0.4791,0.9562,-0.000816,0.9869,0.0231,9.1336,219.3814,-0.7493,1290,-0.000816,0.023861,-1.2284,0.21950497,ADA,15m,stoch_bb_combo,combo,4h,F,False,False
0.0566,0.0848,-0.4006,-0.5985,885,1.0086,0.4792,1.096,8e-05,1.0607,0.0168,5.5609,122.9863,-0.3538,939,8e-05,0.034336,0.0714,0.94305553,ADA,15m,stoch_bb_combo,combo,8h,D,False,False
0.8641,1.2947,0.8216,-0.6007,242,1.1467,0.5232,1.0452,0.001643,1.0012,0.0131,4.1269,69.1007,0.8944,734,0.001643,0.04082,1.0906,0.27581987,ADA,15m,stoch_bb_combo,combo,12h,C,False,False
-0.628,-0.6613,-0.7716,-0.8529,360,0.8882,0.5055,0.8688,-0.002006,1.0623,0.0081,-3.3979,36.6004,-0.819,451,-0.002006,0.053737,-0.7926,0.42843159,ADA,15m,stoch_bb_combo,combo,24h,F,False,False
-4.3214,-5.2037,-0.7306,-0.6912,729,0.542,0.4325,0.7113,-0.001499,0.6916,0.0131,-0.9181,9.322,-0.6737,733,-0.001499,0.007441,-5.4538,7e-08,ADA,15m,channel,priceaction,30m,F,False,False
-2.9982,-4.028,-0.694,-0.6633,678,0.6587,0.4381,0.8448,-0.001383,0.7721,0.0123,-0.0464,6.2511,-0.6256,687,-0.001383,0.00958,-3.7839,0.0001679,ADA,15m,channel,priceaction,1h,F,False,False
-1.9166,-2.7255,-0.6267,-0.6524,492,0.7637,0.4502,0.9328,-0.001222,0.8654,0.0115,0.1866,5.0477,-0.5672,642,-0.001222,0.012798,-2.4188,0.01584945,ADA,15m,channel,priceaction,2h,F,False,False
0.174,0.4032,-0.0729,-0.4872,375,1.0382,0.4671,1.1844,0.000264,0.9485,0.0106,11.3121,211.3344,-0.056,593,0.000264,0.029304,0.2196,0.82629545,ADA,15m,channel,priceaction,4h,D,False,False
0.3629,0.7379,0.0747,-0.6587,338,1.0752,0.4792,1.1687,0.000729,1.0703,0.0095,7.2768,112.3107,0.0795,528,0.000729,0.036549,0.458,0.64713578,ADA,15m,channel,priceaction,8h,D,False,False
0.4722,0.9559,0.194,-0.6035,290,1.1086,0.5109,1.0614,0.001296,1.1185,0.0082,7.8918,122.1459,0.1929,460,0.001296,0.046638,0.5959,0.55150617,ADA,15m,channel,priceaction,12h,D,False,False
-0.3975,-0.5234,-0.6524,-0.736,299,0.9134,0.5,0.9134,-0.001614,0.8642,0.0057,1.151,21.4308,-0.6472,320,-0.001614,0.057559,-0.5016,0.61626065,ADA,15m,channel,priceaction,24h,F,False,False
-2.9182,-3.4602,-0.6944,-0.3849,283,0.5088,0.42,0.7026,-0.001621,0.6758,0.0054,-0.6985,9.9395,-0.3906,300,-0.001621,0.007622,-3.683,0.00027353,ADA,15m,channel_short,priceaction,30m,F,False,False
-2.9433,-3.4814,-0.7487,-0.4676,264,0.5189,0.3938,0.7986,-0.002292,0.736,0.0052,-1.7329,13.4789,-0.4966,292,-0.002292,0.010543,-3.7147,0.00024391,ADA,15m,channel_short,priceaction,1h,F,False,False
-2.5209,-3.0835,-0.7337,-0.5299,280,0.5708,0.4078,0.8289,-0.002676,0.8082,0.005,-1.1147,7.4774,-0.5435,282,-0.002676,0.014126,-3.1814,0.00162964,ADA,15m,channel_short,priceaction,2h,F,False,False
-0.4122,-1.0766,-0.4982,-0.5277,166,0.8496,0.4535,1.0237,-0.001217,0.7307,0.0048,11.0972,159.7557,-0.3848,269,-0.001217,0.038377,-0.5203,0.60330457,ADA,15m,channel_short,priceaction,4h,F,False,False
-0.5647,-0.9218,-0.5646,-0.6977,156,0.8174,0.4553,0.9779,-0.002204,0.7926,0.0044,5.9672,82.574,-0.5496,246,-0.002204,0.048513,-0.7127,0.47673315,ADA,15m,channel_short,priceaction,8h,F,False,False
-0.3048,-0.6361,-0.4969,-0.6748,150,0.8944,0.4638,1.0339,-0.001445,0.8161,0.0042,8.2112,104.4195,-0.4782,235,-0.001445,0.057568,-0.3847,0.70081231,ADA,15m,channel_short,priceaction,12h,F,False,False
-0.8003,-0.7284,-0.7037,-0.8165,165,0.7792,0.5231,0.7105,-0.004419,0.8207,0.0035,-4.8096,42.8677,-0.7436,195,-0.004419,0.061096,-1.0101,0.31371769,ADA,15m,channel_short,priceaction,24h,F,False,False
-3.9039,-5.8189,-0.8099,-0.8539,1521,0.6698,0.3837,1.0758,-0.001187,0.9878,0.0273,1.382,21.641,-0.8465,1522,-0.001187,0.009395,-4.927,9.3e-07,ADA,15m,inside_bar,priceaction,30m,F,False,False
-2.3992,-3.4529,-0.7571,-0.7735,1362,0.7805,0.4116,1.1158,-0.000949,1.0809,0.0247,0.3656,7.7615,-0.7542,1380,-0.000949,0.011639,-3.028,0.00250785,ADA,15m,inside_bar,priceaction,1h,F,False,False
-1.65,-2.2063,-0.6917,-0.8172,1050,0.8389,0.4571,0.9964,-0.000937,1.039,0.0223,-0.3182,8.7153,-0.7347,1247,-0.000937,0.015885,-2.0823,0.03751506,ADA,15m,inside_bar,priceaction,2h,F,False,False
-1.1889,-1.2802,-0.7357,-0.864,892,0.8531,0.4458,1.0605,-0.001152,1.0963,0.019,-5.8675,114.7575,-0.7997,1061,-0.001152,0.025017,-1.5005,0.13378477,ADA,15m,inside_bar,priceaction,4h,F,False,False
-0.7355,-0.7489,-0.6898,-0.9025,775,0.895,0.4854,0.9488,-0.001134,1.0032,0.0147,-5.3471,85.6159,-0.7882,822,-0.001134,0.035036,-0.9283,0.35353443,ADA,15m,inside_bar,priceaction,8h,F,False,False
-0.4413,-0.4511,-0.6989,-0.8565,653,0.9285,0.4788,1.0108,-0.000932,1.1783,0.0118,-5.8962,95.5021,-0.7663,660,-0.000932,0.042979,-0.5569,0.57777187,ADA,15m,inside_bar,priceaction,12h,F,False,False
-0.2441,-0.3368,-0.628,-0.7976,416,0.9537,0.4929,0.9814,-0.000888,1.0077,0.0075,1.0658,24.6046,-0.6694,420,-0.000888,0.059088,-0.308,0.75821038,ADA,15m,inside_bar,priceaction,24h,F,False,False
-7.0547,-10.2997,-0.9572,-0.9916,3904,0.6427,0.3911,1.0006,-0.001179,0.8676,0.07,1.0238,19.8032,-0.9913,3907,-0.001179,0.00828,-8.9033,0.0,ADA,15m,inside_bar_novol,priceaction,30m,F,False,False
-4.8127,-5.2606,-0.9577,-0.9921,3332,0.6881,0.4121,0.9818,-0.001329,0.9015,0.0603,-8.9191,289.7441,-0.9916,3366,-0.001329,0.012692,-6.0738,0.0,ADA,15m,inside_bar_novol,priceaction,1h,F,False,False
-3.4293,-4.3001,-0.9248,-0.9823,2677,0.7726,0.4442,0.9666,-0.001283,0.9288,0.0485,-1.5156,31.0228,-0.9778,2708,-0.001283,0.01543,-4.328,1.559e-05,ADA,15m,inside_bar_novol,priceaction,2h,F,False,False
-2.2192,-2.9724,-0.8753,-0.9603,1922,0.8283,0.4549,0.9926,-0.00129,0.9403,0.0349,-0.2321,8.1826,-0.9463,1950,-0.00129,0.020342,-2.8008,0.00514843,ADA,15m,inside_bar_novol,priceaction,4h,F,False,False
0.0066,0.011,-0.3713,-0.8504,1231,1.0008,0.474,1.1105,8e-06,1.0577,0.0224,4.9696,94.8458,-0.4536,1251,8e-06,0.032538,0.0084,0.99330591,ADA,15m,inside_bar_novol,priceaction,8h,D,False,False
-0.8344,-1.2286,-0.8049,-0.9213,914,0.8921,0.4555,1.0663,-0.001463,0.999,0.0165,2.3491,58.6368,-0.8841,922,-0.001463,0.042171,-1.0531,0.2925636,ADA,15m,inside_bar_novol,priceaction,12h,F,False,False
-0.7529,-1.0576,-0.7559,-0.9124,432,0.8831,0.4894,0.9214,-0.002212,0.925,0.0093,0.7631,11.2368,-0.8449,517,-0.002212,0.052923,-0.9502,0.34244888,ADA,15m,inside_bar_novol,priceaction,24h,F,False,False
-4.733,-7.1982,-0.8307,-0.9093,2296,0.6899,0.4146,0.9739,-0.000943,0.8813,0.0413,0.9798,10.6937,-0.8938,2308,-0.000943,0.007581,-5.9733,0.0,ADA,15m,engulfing,priceaction,30m,F,False,False
-3.8917,-5.5137,-0.8518,-0.9291,2120,0.7278,0.4247,0.9859,-0.001116,0.8787,0.0382,0.2078,7.8574,-0.9176,2131,-0.001116,0.010486,-4.9115,9.7e-07,ADA,15m,engulfing,priceaction,1h,F,False,False
-2.0626,-3.1323,-0.7836,-0.864,1846,0.8355,0.4367,1.0776,-0.000867,1.0066,0.0333,0.7424,8.3392,-0.8348,1857,-0.000867,0.014349,-2.603,0.00931353,ADA,15m,engulfing,priceaction,2h,F,False,False
-1.9238,-2.6258,-0.8243,-0.9073,1451,0.8293,0.4623,0.9647,-0.001296,0.8883,0.0261,-0.0974,7.4196,-0.8886,1458,-0.001296,0.020378,-2.4279,0.01530595,ADA,15m,engulfing,priceaction,4h,F,False,False
-0.9178,-1.0011,-0.7717,-0.87,1017,0.8898,0.4883,0.9326,-0.001151,0.9487,0.0183,-4.151,70.3537,-0.8301,1022,-0.001151,0.03178,-1.1583,0.24701463,ADA,15m,engulfing,priceaction,8h,F,False,False
-0.0602,-0.0993,-0.3671,-0.7251,657,0.9925,0.4767,1.0894,-8.9e-05,1.012,0.0142,1.0334,8.9513,-0.3892,795,-8.9e-05,0.032901,-0.076,0.93943535,ADA,15m,engulfing,priceaction,12h,F,False,False
0.7275,1.0504,0.3552,-0.7708,207,1.1501,0.5264,1.0346,0.002472,1.0746,0.0085,2.0832,35.0846,0.4703,473,0.002472,0.058549,0.9181,0.35903515,ADA,15m,engulfing,priceaction,24h,C,False,False
