strategy,variant,strategy_type,timeframe,asset,holding_period,holding_bars,n_trades,n_long,n_short,mean_return,std_return,sharpe,t_stat,p_value,win_rate,max_drawdown,profit_factor,total_return,mean_long,mean_short,mean_price_ret,mean_funding_ret,total_funding_pnl,test_bars
nr_trend,nr7_ema50,breakout,1d,LINK,1w,7,58,28,30,0.01872985625356247,0.1339225224776152,0.5626487786776752,1.0651108782424574,0.291316891293672,0.5344827586206896,-0.6326727655627812,1.4727455385068886,0.8087615182220151,0.03914721249770581,-0.0003263429076379923,0.019729856253562467,0.0,0.0,1308
nr_trend,nr7_ema50,breakout,1d,LINK,2w,14,44,19,25,0.018561914048256564,0.1672620534701314,0.38886085926675135,0.7361251761731766,0.4656514952846829,0.5227272727272727,-0.5565657182902303,1.360898929747595,0.2810951985258259,0.04270680638236893,0.00021179587433115988,0.019561914048256565,0.0,0.0,1308
nr_trend,nr7_ema50_adx,breakout,1d,LINK,3d,3,41,20,21,0.02315042182789608,0.08923114968657131,0.8775601803922418,1.661247531088398,0.10448318252472599,0.5853658536585366,-0.22619383102363932,2.1662198898315723,1.214982944802217,0.023009040454374796,0.023285070755059204,0.02415042182789608,0.0,0.0,1308
nr_trend,nr7_ema50_adx,breakout,1d,LINK,1w,7,40,20,20,0.035653308033734996,0.13925292639685685,0.8553976575336215,1.6192932159266538,0.11344385489682964,0.625,-0.4133713406523629,2.039859975397542,1.8596021470738302,0.05438133509305143,0.01692528097441855,0.036653308033734996,0.0,0.0,1308
nr_trend,nr7_ema50_adx,breakout,1d,LINK,2w,14,31,14,17,0.02571001773193866,0.17970454628835658,0.42079126796847993,0.7965703898549105,0.4319595797586033,0.5161290322580645,-0.40365231045766625,1.4964416694794171,0.41010292578330954,0.046729165193225744,0.008400131587349294,0.026710017731938658,0.0,0.0,1308
nr_trend,nr7_ema20,breakout,1d,LINK,3d,3,73,28,45,0.009679208106636021,0.08040896904350997,0.5432995231606282,1.0284821618600377,0.3071658487411945,0.5342465753424658,-0.4901661675293496,1.3935278819207142,0.6243585321748792,0.014579197904550376,0.006630325565711535,0.010679208106636022,0.0,0.0,1308
nr_trend,nr7_ema20,breakout,1d,LINK,1w,7,62,26,36,0.007568028573971821,0.12044742496480645,0.26135068842985204,0.49474462903306,0.6225576803084428,0.5,-0.6419530972609658,1.1820034855964097,0.029540998553070796,0.009998856870287193,0.005812430359966274,0.008568028573971822,0.0,0.0,1308
nr_trend,nr7_ema20,breakout,1d,LINK,2w,14,46,21,25,0.025230306641951087,0.1736501826874425,0.52055756275977,0.9854309541911239,0.3296814018874485,0.5434782608695652,-0.516690584681256,1.4916016599063875,0.6831289548630262,0.05366728532303184,0.0013432445498432434,0.02623030664195108,0.0,0.0,1308
nr_trend,nr4_ema50,breakout,1d,UNI,3d,3,38,5,33,-0.029455262253696126,0.16576643996816007,-0.6601178597032622,-1.0953630368890361,0.28043669945921135,0.39473684210526316,-1.000879039812985,0.269144362781731,-1.0007836744630945,0.001088315172448584,-0.0340830770152332,-0.028455262253696125,0.0,0.0,1005
nr_trend,nr4_ema50_adx,breakout,1d,UNI,3d,3,33,4,29,-0.03434870986213351,0.17764004024758154,-0.6694065198906746,-1.1107761254488397,0.27494157739932723,0.3939393939393939,-1.000879039812985,0.24857672931458585,-1.0007729828301053,0.003925209560039472,-0.03962787116174359,-0.03334870986213352,0.0,0.0,1005
nr_trend,nr4_ema20,breakout,1d,UNI,3d,3,52,12,40,0.016461603091429,0.38818669877607287,0.18428778454091668,0.305796948785831,0.761004026760064,0.4230769230769231,-1.0027431889195888,1.3010486846768181,-1.0004445848582084,0.1690493537633531,-0.029314722110148232,0.017461603091428995,0.0,0.0,1005
nr_trend,nr4_ema20,breakout,1d,UNI,1w,7,41,10,31,-0.0010336556249502045,0.4070578198044077,-0.009798849780307555,-0.016259668929730225,0.987108065576625,0.4878048780487805,-1.0042883864874592,0.9889958204259187,-1.000106693651674,0.08853827826493021,-0.029927827847492275,-3.365562495020911e-05,0.0,0.0,1005
nr_trend,nr4_ema50_relaxed,breakout,1d,UNI,3d,3,100,31,69,0.051436956141441705,0.6215089187708139,0.49875963308167065,0.82761412729476,0.40987960830083287,0.31,-1.000879039812985,2.062310757131125,-1.0002662850729755,0.25372398524276923,-0.03944562215045905,0.0524369561414417,0.0,0.0,1005
nr_trend,nr4_ema50_relaxed,breakout,1d,UNI,1w,7,75,23,52,0.008692874993799594,0.41283471289108575,0.10989584177501809,0.1823550767771568,0.8558027195590238,0.36,-0.9941783454033326,1.132200750266769,-0.9947622754728891,0.08948257064080517,-0.027041028850068274,0.009692874993799575,0.0,0.0,1005
nr_trend,nr4_ema50_relaxed,breakout,1d,UNI,2w,14,48,15,33,-0.0022681149652461325,0.54288766659659,-0.01744372007323733,-0.028945143527327983,0.9770309022444293,0.4166666666666667,-1.0013821805042102,0.981648737001754,-1.0000246392410235,0.12138889656374348,-0.058475847478423236,-0.0012681149652461383,0.0,0.0,1005
nr_trend,nr7_ema20,breakout,1d,UNI,3d,3,37,9,28,0.08041948465368715,0.39675006718088207,0.7430337490593303,1.2329490740434392,0.22558558576923635,0.4594594594594595,-0.3122398294077291,6.162677529368137,3.9253935219880223,0.32061457486568085,0.0032139199426891663,0.08141948465368713,0.0,0.0,1005
nr_trend,nr7_ema20,breakout,1d,UNI,1w,7,31,8,23,0.03455861847850451,0.43891431231724337,0.2641927395026949,0.4383868080705949,0.6642466620481872,0.5483870967741935,-1.003969505372434,1.4050135076843202,-1.0011821679188886,0.2128090188988676,-0.027441520798143527,0.03555861847850451,0.0,0.0,1005
nr_trend,nr4_ema50,breakout,1d,ATOM,3d,3,74,16,58,0.004209991117074553,0.057436301821478256,0.3378969154795879,0.630536991622476,0.5303123419705126,0.4864864864864865,-0.2742344776793476,1.2124382482249427,0.21255044322698935,-0.007689714685253757,0.007492668579785811,0.005209991117074554,0.0,0.0,1271
nr_trend,nr4_ema50,breakout,1d,ATOM,1w,7,58,16,42,0.015015344065670544,0.0928727182979901,0.6598341437793747,1.2312921986811463,0.22326978901183833,0.5172413793103449,-0.35405349565722743,1.5433912731626198,0.8710688173680587,0.01386679774076817,0.015452885522776209,0.016015344065670546,0.0,0.0,1271
nr_trend,nr4_ema50,breakout,1d,ATOM,2w,14,45,14,31,0.008150004861720296,0.137226747815586,0.2135005561603651,0.39840552613512803,0.6922580511261467,0.5555555555555556,-0.512990663403321,1.1655859912899937,-0.04227154737254035,-0.015216399476325668,0.018702574562773314,0.009150004861720297,0.0,0.0,1271
nr_trend,nr4_ema50_adx,breakout,1d,ATOM,3d,3,49,11,38,0.010206048762474978,0.05807456204375151,0.6592397599792382,1.2301830409586643,0.22462371061964015,0.5306122448979592,-0.18627939190531628,1.5757374525269532,0.5215661278395907,-0.0028935701071737263,0.013998043698425918,0.011206048762474979,0.0,0.0,1271
nr_trend,nr4_ema50_adx,breakout,1d,ATOM,1w,7,39,11,28,0.009964219221280213,0.09748400663112235,0.34207069004370055,0.6383255186459641,0.5270903156629554,0.48717948717948717,-0.34780692521231715,1.3153930885370158,0.23334319203301246,-0.009464715143504322,0.017597014864588423,0.010964219221280214,0.0,0.0,1271
nr_trend,nr4_ema50_adx,breakout,1d,ATOM,2w,14,31,10,21,0.008697033058852836,0.13883324494438384,0.18690983333970795,0.34878555742778683,0.7296863962620219,0.6129032258064516,-0.32856794391527666,1.1829360704184044,-0.020917501061187393,-0.044653901280339914,0.03410223988703986,0.009697033058852837,0.0,0.0,1271
nr_trend,nr4_ema20,breakout,1d,ATOM,3d,3,94,21,73,0.01051699490827656,0.06714533492075095,0.8137919752381256,1.518587238788091,0.13225874938875345,0.5212765957446809,-0.32355746363202564,1.5647399763400156,1.1924207941354958,-0.004501762754187397,0.014837459441314139,0.011516994908276562,0.0,0.0,1271
nr_trend,nr4_ema20,breakout,1d,ATOM,1w,7,69,19,50,0.013859445238971755,0.10129490136772949,0.6090549304395678,1.1365349785070786,0.2597221826717667,0.5362318840579711,-0.35212118506246604,1.480988364021253,0.8510460975070717,0.0006175675287647515,0.018891358768850418,0.014859445238971756,0.0,0.0,1271
nr_trend,nr4_ema20,breakout,1d,ATOM,2w,14,50,16,34,0.0018410360936303972,0.1342023277410559,0.05198294898628895,0.0970034669388964,0.923119327529555,0.52,-0.4809601018375671,1.0359819429293675,-0.2931053691163773,-0.02586825821578667,0.014880704003944312,0.002841036093630398,0.0,0.0,1271
nr_trend,nr4_ema50_relaxed,breakout,1d,ATOM,3d,3,113,31,82,0.013596272976771864,0.06889296754020056,1.124236967841466,2.097897207991397,0.03816323534765635,0.5398230088495575,-0.23185808281670572,1.749197041433104,2.5825684329250245,0.001081093438712021,0.018327621338721314,0.014596272976771863,0.0,0.0,1271
nr_trend,nr4_ema50_relaxed,breakout,1d,ATOM,1w,7,85,27,58,0.023281975291640004,0.10602600377431468,1.0849021030854789,2.0244958652951643,0.04609615723314024,0.5764705882352941,-0.32466081250542,1.7947920672626378,3.565963560990438,0.008331779159195465,0.030241549353295222,0.02428197529164001,0.0,0.0,1271
nr_trend,nr4_ema50_relaxed,breakout,1d,ATOM,2w,14,57,21,36,0.0010643894761477625,0.14106397009742727,0.03052780326764333,0.056966809554630085,0.9547744129717709,0.49122807017543857,-0.6050389404647716,1.0199632091179525,-0.39227508525910826,-0.039972887025796704,0.0250028007689487,0.0020643894761477634,0.0,0.0,1271
nr_trend,nr7_ema50,breakout,1d,ATOM,3d,3,60,15,45,0.001897243314889278,0.05603920482780098,0.1405336574664274,0.2622446833372695,0.794046283807901,0.48333333333333334,-0.29225698233060093,1.0902697283680483,0.02180387617013224,-0.003914794000779402,0.003834589086778838,0.002897243314889279,0.0,0.0,1271
nr_trend,nr7_ema50,breakout,1d,ATOM,1w,7,51,15,36,0.018674495506630154,0.09441779854883028,0.7569265746051413,1.412472808617465,0.164005127758411,0.6078431372549019,-0.29816057907737314,1.6943626831023106,1.0687322642124983,0.013844020296826002,0.020687193510715216,0.019674495506630155,0.0,0.0,1271
nr_trend,nr7_ema50,breakout,1d,ATOM,2w,14,41,13,28,0.017683692096543618,0.13104668860649407,0.46303356990262085,0.8640498945432105,0.39271245452313397,0.6097560975609756,-0.3627564156082297,1.4294847541508084,0.46165629719884516,-0.003039152052101044,0.027305012594128642,0.01868369209654362,0.0,0.0,1271
nr_trend,nr7_ema50_adx,breakout,1d,ATOM,3d,3,41,11,30,0.008082619865664054,0.05583874179006971,0.4966862249160499,0.9268478748744587,0.35956440306089615,0.5121951219512195,-0.1928483941216672,1.4312503955277558,0.3088509808196751,0.001871748088090945,0.01035993951744086,0.009082619865664054,0.0,0.0,1271
nr_trend,nr7_ema50_adx,breakout,1d,ATOM,1w,7,36,11,25,0.01058675762828627,0.10000921931582236,0.34036730872916143,0.6351469014983911,0.5294633934447365,0.5555555555555556,-0.370739116495704,1.324824181879691,0.2293867153290743,-0.011196840037677049,0.020171540601310132,0.011586757628286272,0.0,0.0,1271
nr_trend,nr7_ema20,breakout,1d,ATOM,3d,3,75,18,57,0.006667077733995441,0.05455981885563163,0.5671094545296473,1.058262070466839,0.29337828723600456,0.5466666666666666,-0.30806926210980035,1.3693718872091376,0.4748578070822731,0.00577282598968162,0.00694947302167349,0.007667077733995442,0.0,0.0,1271
nr_trend,nr7_ema20,breakout,1d,ATOM,1w,7,61,16,45,0.023673852120082668,0.08650556659575942,1.145416539386899,2.1374196265584793,0.03664850214388022,0.639344262295082,-0.2547201253250473,2.0457032776200204,2.3472740381544313,0.03679944811290673,0.019006973544856334,0.02467385212008267,0.0,0.0,1271
nr_trend,nr7_ema20,breakout,1d,ATOM,2w,14,47,14,33,0.02215638547586959,0.1315244359911314,0.618892258343884,1.1548920538701,0.2540988782764255,0.574468085106383,-0.3374672046665913,1.5681800327452,0.9073990760151076,0.0024763777153756932,0.030505479677291246,0.023156385475869585,0.0,0.0,1271
nr_trend,nr4_ema50,breakout,1d,FTM,3d,3,81,22,59,0.037083145890037035,0.16830060053166265,1.1392060488419387,1.9830488539911346,0.050793680254761345,0.5308641975308642,-0.38068010466425317,2.4583889862116846,7.845156951053738,0.031161333560757513,0.03929127930095484,0.038083145890037036,0.0,0.0,1106
nr_trend,nr4_ema50,breakout,1d,FTM,1w,7,60,17,43,0.035094930548394375,0.1935258409689446,0.80695611667927,1.404691806217744,0.16535600449422333,0.5666666666666667,-0.566326864943935,1.7045945040467632,2.040129169661002,-0.009581788348571185,0.05275781941463656,0.03609493054839437,0.0,0.0,1106
nr_trend,nr4_ema50,breakout,1d,FTM,2w,14,46,14,32,0.06294972864332359,0.23749111251159435,1.0327478154678382,1.7977339340914054,0.07893068126918927,0.5434782608695652,-0.6510323427076756,2.1369430589424914,5.029951024746061,0.047937229364570365,0.06951769707777813,0.0639497286433236,0.0,0.0,1106
nr_trend,nr4_ema50_adx,breakout,1d,FTM,3d,3,67,19,48,0.04017251774949253,0.18267484809786563,1.034085781086813,1.8000629694665984,0.07642084685536502,0.5074626865671642,-0.3886065711663267,2.440260682980474,5.678986266353024,0.02799042602910327,0.0449945957221466,0.04117251774949252,0.0,0.0,1106
nr_trend,nr4_ema50_adx,breakout,1d,FTM,1w,7,51,16,35,0.02269858631174907,0.20345034794307024,0.4577141405427528,0.7967562170000198,0.42935981272175994,0.5098039215686274,-0.5788801667850192,1.3902608970947674,0.27723695249513924,-0.015700725490005882,0.04025255742112277,0.023698586311749075,0.0,0.0,1106
nr_trend,nr4_ema50_adx,breakout,1d,FTM,2w,14,39,13,26,0.05122118291203902,0.25350289282162536,0.7248829028791566,1.2618245937980654,0.21470236653834474,0.48717948717948717,-0.6623861877598718,1.8037410835917875,1.6569177945344498,0.05635519777133914,0.048654175482388956,0.052221182912039005,0.0,0.0,1106
nr_trend,nr4_ema20,breakout,1d,FTM,3d,3,94,22,72,0.035392814979366055,0.1570599169208582,1.2551121620698502,2.1848099710786255,0.03141618550112337,0.5531914893617021,-0.4423009099325186,2.482070408768223,11.018766787544127,0.03363437240652135,0.03593011687662415,0.03639281497936605,0.0,0.0,1106
nr_trend,nr4_ema20,breakout,1d,FTM,1w,7,66,14,52,0.043615013348223854,0.18418706953950434,1.1051410427008068,1.923750914467338,0.0587669097808659,0.5909090909090909,-0.4537988218993291,2.0395136740274222,5.540348428527831,0.054793704899950786,0.04060536562275892,0.044615013348223855,0.0,0.0,1106
nr_trend,nr4_ema20,breakout,1d,FTM,2w,14,48,12,36,0.061393915639921325,0.23486498134051356,1.0403909189092606,1.8110385048807336,0.0765287534268937,0.5416666666666666,-0.510692804093128,2.136895252307265,5.252941310106131,0.048814830355173366,0.06558694406817064,0.062393915639921325,0.0,0.0,1106
nr_trend,nr4_ema50_relaxed,breakout,1d,FTM,3d,3,107,35,72,0.0243026368035019,0.1532226220753993,0.9425214962668127,1.6406743757495965,0.103829177727851,0.5046728971962616,-0.5445131256842711,1.8401827330036338,4.418761635326798,0.007037989877736672,0.03269517350352667,0.0253026368035019,0.0,0.0,1106
nr_trend,nr4_ema50_relaxed,breakout,1d,FTM,1w,7,77,26,51,0.045154127741928986,0.18446262787652487,1.233966294621002,2.14800074920545,0.034900240431731976,0.5714285714285714,-0.40761239090243817,1.995879017948144,9.046020453283823,0.04314854250056318,0.04617658296301743,0.04615412774192898,0.0,0.0,1106
nr_trend,nr4_ema50_relaxed,breakout,1d,FTM,2w,14,53,19,34,0.05444127781782306,0.24763512612779204,0.9194388827134934,1.6004938040254897,0.1155477266856523,0.5283018867924528,-0.714674332276257,1.885481787618125,3.67596258915958,0.06026575222420248,0.05118642447308163,0.05544127781782308,0.0,0.0,1106
nr_trend,nr7_ema50,breakout,1d,FTM,3d,3,59,17,42,0.045709086057915564,0.17964188563338981,1.1227674337532814,1.9544336821827493,0.055476421013241246,0.6101694915254238,-0.26946205511682353,2.9932801466059695,6.6436376677486235,0.04503693941115301,0.0459811454149385,0.04670908605791556,0.0,0.0,1106
nr_trend,nr7_ema50,breakout,1d,FTM,1w,7,50,14,36,0.041009543457924416,0.2023903186270021,0.8230933090091351,1.4327822827289112,0.15826956214667307,0.54,-0.5147706532246272,1.8848160588303098,2.223765041867193,0.0024955971279168837,0.05598718925292734,0.04200954345792441,0.0,0.0,1106
nr_trend,nr7_ema50,breakout,1d,FTM,2w,14,40,12,28,0.04891338573973123,0.2606670086111471,0.6817741360203935,1.1867839189323175,0.24249197603689696,0.5,-0.7082878871652794,1.7119336011838513,1.3084347370548768,0.010964899580491128,0.06517702266511984,0.04991338573973123,0.0,0.0,1106
nr_trend,nr7_ema50_adx,breakout,1d,FTM,3d,3,48,15,33,0.04883295525775367,0.19654880782219583,0.9888537869911732,1.7213263316597038,0.09176871032568544,0.5833333333333334,-0.26946205511682353,2.9279639063775407,4.536027667326347,0.041657421229620746,0.052094561634177736,0.049832955257753664,0.0,0.0,1106
nr_trend,nr7_ema50_adx,breakout,1d,FTM,1w,7,41,13,28,0.028700315493022977,0.2173355560274111,0.48575433533519313,0.8455665934945639,0.40282443332870604,0.4634146341463415,-0.514770653224627,1.510103909592265,0.44605009576246735,-0.004106372778734431,0.04393199219062464,0.02970031549302298,0.0,0.0,1106
nr_trend,nr7_ema50_adx,breakout,1d,FTM,2w,14,33,11,22,0.03408149883938856,0.28249954521861537,0.3981317122141621,0.6930393640785214,0.4932844987220251,0.42424242424242425,-0.7082878871652794,1.418613253398323,0.0763850581544463,0.017552286808119752,0.04234610485502296,0.035081498839388554,0.0,0.0,1106
nr_trend,nr7_ema20,breakout,1d,FTM,3d,3,71,19,52,0.03728173304074944,0.16574109561266515,1.0888396569610315,1.8953746217478684,0.0621722066904167,0.6056338028169014,-0.2429948014388834,2.5957414575937023,6.161140643847899,0.03567025313615556,0.03787054300588951,0.03828173304074944,0.0,0.0,1106
nr_trend,nr7_ema20,breakout,1d,FTM,1w,7,57,14,43,0.05252187022392932,0.18992928029284395,1.1993737964841156,2.0877845891378515,0.041378416923595826,0.5964912280701754,-0.4211235837917673,2.4020147068613733,7.071262330240284,0.05734439642369097,0.0509517454147046,0.05352187022392932,0.0,0.0,1106
nr_trend,nr7_ema20,breakout,1d,FTM,2w,14,44,12,32,0.05586020383298104,0.24321648204580418,0.8751947839685138,1.5234768241724657,0.13496081305809715,0.5227272727272727,-0.510692804093128,1.961330807439993,3.0099801828109953,0.04063800352856125,0.06156852894713845,0.05686020383298104,0.0,0.0,1106
nr_trend,nr4_ema50,breakout,1d,NEAR,3d,3,59,16,43,0.005243234949484017,0.08328391433691985,0.29542088903481356,0.48357539577665726,0.6305079411527109,0.5254237288135594,-0.3661588086807934,1.1700078922910022,0.11786488362993341,-0.012434846918746571,0.011821125877197724,0.006243234949484018,0.0,0.0,978
nr_trend,nr4_ema50,breakout,1d,NEAR,1w,7,49,14,35,-0.0028159636123622875,0.1404675612207895,-0.08572866111881312,-0.14032951889548884,0.8889868665850645,0.4489795918367347,-0.7899168870472717,0.944608914606559,-0.4431763439377302,0.01132848826314722,-0.00847374436256609,-0.0018159636123622866,0.0,0.0,978
nr_trend,nr4_ema50,breakout,1d,NEAR,2w,14,37,10,27,-0.006905746466826401,0.16280943734596717,-0.15761912829885397,-0.25800725398300417,0.7978705927376586,0.5135135135135135,-0.7334198905926929,0.9040183738661081,-0.5246414225887951,-0.04031975620144477,0.005469812694143364,-0.0059057464668264,0.0,0.0,978
nr_trend,nr4_ema50_adx,breakout,1d,NEAR,3d,3,40,12,28,-7.698450300903936e-05,0.09232990801779659,-0.003221572489909076,-0.005273402286889017,0.995819335987172,0.45,-0.3844622273251497,0.9979548500374937,-0.15271959868704466,-0.006254526164932717,0.002570533352101108,0.0009230154969909615,0.0,0.0,978
nr_trend,nr4_ema50_adx,breakout,1d,NEAR,1w,7,34,9,25,0.009261766044284333,0.14331798487742367,0.23020225660184038,0.3768188082725462,0.7087205241585772,0.5,-0.5806760147463094,1.2070844008242358,0.0038242480180386007,0.05915044296789445,-0.00869815764821531,0.010261766044284333,0.0,0.0,978
nr_trend,nr4_ema20,breakout,1d,NEAR,3d,3,70,19,51,0.007441700508530353,0.08368277455930834,0.45452956951363027,0.7440209024753337,0.45939010513778605,0.5142857142857142,-0.35454526043037315,1.2477467826348974,0.3279680852435003,-0.01652619704721444,0.016370917244984295,0.008441700508530353,0.0,0.0,978
nr_trend,nr4_ema20,breakout,1d,NEAR,1w,7,59,18,41,0.0074971503686286,0.13839380184487973,0.2542041240785976,0.41610754172119546,0.6788670346921064,0.4576271186440678,-0.7181837101729083,1.1615900717991798,-0.0784152093936169,0.001043285690545823,0.010330554373640551,0.0084971503686286,0.0,0.0,978
nr_trend,nr4_ema20,breakout,1d,NEAR,2w,14,41,13,28,-0.011565237259264637,0.17968302073257694,-0.25177722337122804,-0.412134940210479,0.6824409499411251,0.43902439024390244,-0.6714269326741731,0.8501007161705398,-0.6748765034445678,-0.05875248410004751,0.010343127345384553,-0.010565237259264636,0.0,0.0,978
nr_trend,nr4_ema50_relaxed,breakout,1d,NEAR,3d,3,76,20,56,0.014339654192615093,0.08065464912481406,0.9468759218807815,1.5499442174548699,0.12536462118781258,0.5657894736842105,-0.3391049127569198,1.5872452649190356,1.331865541035243,0.004706286912673402,0.01778014250687999,0.015339654192615097,0.0,0.0,978
nr_trend,nr4_ema50_relaxed,breakout,1d,NEAR,1w,7,64,19,45,0.014555186269648494,0.12946783189374345,0.549443303003971,0.8993854956399792,0.3718722487085009,0.484375,-0.5362568712230822,1.35751191600098,0.5492607640077958,0.017421279649095966,0.013345057953881785,0.015555186269648495,0.0,0.0,978
nr_trend,nr4_ema50_relaxed,breakout,1d,NEAR,2w,14,44,13,31,0.02800523225637647,0.18512397714842826,0.6130273486349205,1.0034664227928456,0.3212495385408754,0.5,-0.5687885498438456,1.501488373935423,0.7735992661747557,0.04111590902745517,0.02250720651366605,0.029005232256376468,0.0,0.0,978
nr_trend,nr7_ema50,breakout,1d,NEAR,3d,3,39,14,25,0.017051958834790385,0.08243115490923832,0.7892093090311326,1.2918592358591745,0.20420795974253408,0.5897435897435898,-0.2664152409980809,1.6883675340964954,0.7094693534344068,-0.01718239869341298,0.03622319905058427,0.018051958834790386,0.0,0.0,978
nr_trend,nr7_ema50,breakout,1d,NEAR,1w,7,36,13,23,0.03441501608260373,0.14821996665747592,0.851078306669306,1.3931327954809483,0.17236532640962554,0.5555555555555556,-0.5405591676399873,1.9589481655376544,1.3993515920148885,0.020379909624499263,0.04234790234153234,0.03541501608260372,0.0,0.0,978
nr_trend,nr7_ema20,breakout,1d,NEAR,3d,3,46,14,32,0.024255921001540254,0.08278074813218025,1.2140717205009097,1.987317872681945,0.05299406734193636,0.6086956521739131,-0.266415240998081,2.089735103187334,1.6032878231517218,-0.013304450002064023,0.04068858331561713,0.025255921001540258,0.0,0.0,978
nr_trend,nr7_ema20,breakout,1d,NEAR,1w,7,41,13,28,0.047169178588377776,0.14316669719058556,1.2887991488400439,2.1096394385418664,0.04119466902039039,0.5853658536585366,-0.4902591189846902,2.5758727562546078,3.6050660705709223,0.030455056858457712,0.054929306534412095,0.04816917858837778,0.0,0.0,978
nr_trend,nr7_ema20,breakout,1d,NEAR,2w,14,31,9,22,0.06663551316359792,0.19283307230424235,1.1753902331960533,1.9240000227025842,0.06388756261508634,0.6451612903225806,-0.4171606818694068,2.585671232154306,3.6333569872003233,-0.022220128220219373,0.10298554827515954,0.06763551316359792,0.0,0.0,978
nr_trend,nr4_ema50,breakout,1d,OP,3d,3,51,13,38,-0.020116614392004673,0.07160317582774468,-1.4275341092940308,-2.006354609894702,0.050242463810680094,0.43137254901960786,-0.6985042860467383,0.4952765441530213,-0.6905163850752506,-0.03498213519118746,-0.015031041487021087,-0.019116614392004672,0.0,0.0,721
nr_trend,nr4_ema50,breakout,1d,OP,1w,7,40,10,30,0.005819061681611964,0.1434394236695454,0.18255478659171115,0.2565750515185638,0.7988555397824991,0.45,-0.6226574221200036,1.1337791305414653,-0.13208225222145098,-0.057329756842675675,0.02686866785637451,0.006819061681611965,0.0,0.0,721
nr_trend,nr4_ema50_adx,breakout,1d,OP,3d,3,41,11,30,-0.024198960301986573,0.07722218055027773,-1.427661916050854,-2.0065342383001163,0.05159250438810459,0.4146341463414634,-0.6844224311938159,0.4733478971170304,-0.6774727587286891,-0.04069256512946185,-0.018151305198578972,-0.023198960301986572,0.0,0.0,721
nr_trend,nr4_ema50_adx,breakout,1d,OP,1w,7,31,8,23,-0.014881776913251897,0.1178239136466914,-0.5003581665872489,-0.703237777363689,0.48732973840116356,0.3870967741935484,-0.5845234799291562,0.7097219196398082,-0.5001019639610644,-0.06680270798669416,0.003177677373162802,-0.013881776913251896,0.0,0.0,721
nr_trend,nr4_ema20,breakout,1d,OP,3d,3,62,17,45,-0.01856331328913,0.0901521657746158,-1.1535966185712299,-1.6213440215267045,0.11010203799798234,0.43548387096774194,-0.8108589085007603,0.576491966699263,-0.763338359904604,-0.0591760403674597,-0.0032207275039832315,-0.01756331328913,0.0,0.0,721
nr_trend,nr4_ema20,breakout,1d,OP,1w,7,49,17,32,-0.02349128374705918,0.12141078085486147,-0.9636655601055372,-1.3544018502441737,0.18194990335241612,0.46938775510204084,-0.7769215973222471,0.5841256386381232,-0.7917807495950764,-0.07014632004658372,0.001294204287063231,-0.02249128374705918,0.0,0.0,721
nr_trend,nr4_ema20,breakout,1d,OP,2w,14,31,11,20,-0.0011873893389940794,0.23607376185080764,-0.019925309291377195,-0.028004399957982512,0.977844108610845,0.3870967741935484,-0.7755247766062521,0.9858585580009683,-0.5601181513158645,-0.0996819445180474,0.05298461600948525,-0.00018738933899407849,0.0,0.0,721
nr_trend,nr4_ema50_relaxed,breakout,1d,OP,3d,3,75,18,57,-0.0054383283083301185,0.09229127821133663,-0.3630899203869516,-0.5103115441037864,0.6113520909503422,0.5333333333333333,-0.6742584746264867,0.8507526500589483,-0.5260033667596863,-0.04026926015199701,0.0055609133265120585,-0.004438328308330118,0.0,0.0,721
nr_trend,nr4_ema50_relaxed,breakout,1d,OP,1w,7,59,15,44,0.02071710063278988,0.1515832563638058,0.7469345505342778,1.0497931846232358,0.29816786582557847,0.5423728813559322,-0.5880911630856738,1.4632773346495531,0.7995857541167255,-0.03548408964567173,0.039876597318629074,0.02171710063278988,0.0,0.0,721
nr_trend,nr4_ema50_relaxed,breakout,1d,OP,2w,14,36,9,27,0.04554387127206527,0.20033439863436905,0.9705199492665186,1.364035480152988,0.1812645293611098,0.5555555555555556,-0.5722065331016105,1.8672064310649434,1.7358499149120545,-0.06005687871005034,0.08074412126610381,0.04654387127206528,0.0,0.0,721
nr_trend,nr7_ema50,breakout,1d,OP,3d,3,32,8,24,-0.02667108646537023,0.06513465200489692,-1.6480955971945213,-2.3163468931846807,0.027319588787686904,0.375,-0.6125215561438,0.3661627884772333,-0.6077186375985419,-0.06699327727007183,-0.013230356197136361,-0.025671086465370228,0.0,0.0,721
nr_trend,nr7_ema20,breakout,1d,OP,3d,3,38,10,28,-0.01393491202291043,0.0721837683343611,-0.8467111498926458,-1.1900260790801525,0.24161612091098003,0.42105263157894735,-0.4844400481323484,0.6173168998806924,-0.46873569266148085,-0.05697183738225361,0.0014354184625692784,-0.012934912022910429,0.0,0.0,721
nr_trend,nr7_ema20,breakout,1d,OP,1w,7,34,10,24,-0.010529396398578727,0.10624392305960224,-0.4111664171431019,-0.5778815589050386,0.5672667537688658,0.5,-0.4526945270203925,0.7600866821991256,-0.4306617337290163,-0.047203002648848955,0.004751272872367203,-0.009529396398578726,0.0,0.0,721
nr_trend,nr4_ema50,breakout,1d,ARB,3d,3,71,8,63,0.05643324840746116,0.3971035422591293,0.6325618898938709,1.197458477864288,0.23516716995943873,0.28169014084507044,-0.7932284095992692,3.0064490453913986,1.4562578718274062,0.2959412708674237,0.0260195312696882,0.057433248407461196,0.0,0.0,1308
