sharpe,sortino,calmar,max_drawdown,max_dd_duration,profit_factor,win_rate,payoff_ratio,expectancy,tail_ratio,time_in_market,skewness,kurtosis,total_return,n_trades,mean_return,std_return,t_stat,p_value,asset,timeframe,strategy,type,holding,grade,pass_raw,pass_bonf
-5.1493,-7.4732,-0.8414,-0.9148,3085,0.6933,0.3841,1.1119,-0.000734,0.9947,0.0555,0.4867,12.8499,-0.9035,3101,-0.000734,0.006291,-6.4987,0.0,BTC,15m,brk_vol_lb8,breakout,1h,F,False,False
-3.7091,-5.4071,-0.8241,-0.8872,2608,0.7542,0.3916,1.172,-0.00076,1.0656,0.0471,0.386,10.7611,-0.8766,2633,-0.00076,0.008329,-4.681,3e-06,BTC,15m,brk_vol_lb8,breakout,2h,F,False,False
-2.4909,-3.4922,-0.789,-0.8305,1972,0.807,0.4174,1.1262,-0.000796,1.0281,0.0353,-0.0838,9.3209,-0.8166,1974,-0.000796,0.011245,-3.1437,0.00169334,BTC,15m,brk_vol_lb8,breakout,4h,F,False,False
-1.9354,-2.7134,-0.7264,-0.8052,1262,0.8212,0.4489,1.008,-0.001002,0.8743,0.0226,0.0173,4.5496,-0.7535,1263,-0.001002,0.014575,-2.4426,0.0147177,BTC,15m,brk_vol_lb8,breakout,8h,F,False,False
-0.2429,-0.3542,-0.3335,-0.5461,765,0.9715,0.4697,1.0968,-0.000183,1.0423,0.0165,0.1827,5.0146,-0.274,924,-0.000183,0.018115,-0.3065,0.75926523,BTC,15m,brk_vol_lb8,breakout,12h,F,False,False
-0.7765,-1.1526,-0.5264,-0.669,408,0.8876,0.4642,1.0245,-0.001044,0.9331,0.0093,0.1282,1.9708,-0.4991,517,-0.001044,0.024216,-0.9799,0.32757275,BTC,15m,brk_vol_lb8,breakout,24h,F,False,False
-9.6966,-13.6159,-0.8622,-0.9158,2931,0.5003,0.3382,0.979,-0.000839,0.7769,0.0525,0.0708,15.9559,-0.9165,2933,-0.000839,0.003714,-12.2375,0.0,BTC,15m,brk_pullback_lb8,breakout,30m,F,False,False
-7.3513,-10.3375,-0.8524,-0.9072,2517,0.5682,0.3527,1.0429,-0.000926,0.895,0.0451,0.0435,8.724,-0.9059,2518,-0.000926,0.005007,-9.2776,0.0,BTC,15m,brk_pullback_lb8,breakout,1h,F,False,False
-5.1306,-6.572,-0.8435,-0.8969,2134,0.6479,0.4023,0.9623,-0.001027,0.907,0.0382,-0.9099,15.9663,-0.8946,2135,-0.001027,0.007325,-6.475,0.0,BTC,15m,brk_pullback_lb8,breakout,2h,F,False,False
-3.8476,-4.8755,-0.8443,-0.8785,1628,0.691,0.4154,0.9725,-0.001252,0.8799,0.0295,-0.7435,11.0877,-0.8842,1649,-0.001252,0.010466,-4.8558,1.31e-06,BTC,15m,brk_pullback_lb8,breakout,4h,F,False,False
-2.534,-3.3412,-0.8026,-0.8152,1096,0.7499,0.4423,0.9454,-0.001414,0.7831,0.0199,-0.1936,5.2976,-0.8158,1110,-0.001414,0.014733,-3.198,0.00142308,BTC,15m,brk_pullback_lb8,breakout,8h,F,False,False
-0.9097,-1.3189,-0.6344,-0.5712,836,0.8934,0.487,0.9413,-0.000695,1.0818,0.0151,0.1497,3.2094,-0.5116,844,-0.000695,0.017575,-1.1481,0.25124753,BTC,15m,brk_pullback_lb8,breakout,12h,F,False,False
-2.313,-3.3019,-0.7882,-0.8259,487,0.694,0.416,0.9743,-0.003146,0.9061,0.0087,-0.0564,1.909,-0.813,488,-0.003146,0.023807,-2.919,0.00367364,BTC,15m,brk_pullback_lb8,breakout,24h,F,False,False
-9.5754,-14.2084,-0.9279,-0.9796,4723,0.5767,0.3384,1.1276,-0.000794,0.9306,0.085,0.7294,20.4309,-0.978,4746,-0.000794,0.004525,-12.0846,0.0,BTC,15m,brk_strong_lb8,breakout,30m,F,False,False
-6.3605,-9.2377,-0.8895,-0.9597,4021,0.6768,0.3822,1.0939,-0.000734,0.9811,0.073,0.4825,14.198,-0.9531,4076,-0.000734,0.005834,-8.0272,0.0,BTC,15m,brk_strong_lb8,breakout,1h,F,False,False
-3.8586,-5.8155,-0.8284,-0.9162,3231,0.771,0.3972,1.1698,-0.000664,1.068,0.0585,0.5216,11.1885,-0.8963,3265,-0.000664,0.007786,-4.8698,1.17e-06,BTC,15m,brk_strong_lb8,breakout,2h,F,False,False
-3.226,-4.5177,-0.8313,-0.8904,2245,0.7776,0.4262,1.0471,-0.000894,1.0042,0.0405,-0.08,5.9166,-0.8832,2262,-0.000894,0.010445,-4.0713,4.836e-05,BTC,15m,brk_strong_lb8,breakout,4h,F,False,False
-1.7846,-2.3787,-0.7469,-0.7734,1371,0.8371,0.4577,0.9917,-0.000892,0.8894,0.0246,-0.2715,5.5477,-0.7466,1372,-0.000892,0.014672,-2.2522,0.02446749,BTC,15m,brk_strong_lb8,breakout,8h,F,False,False
-0.6898,-1.0936,-0.5342,-0.6074,933,0.9243,0.4585,1.0917,-0.000482,0.9933,0.0177,0.6743,4.5676,-0.4646,988,-0.000482,0.0174,-0.8705,0.38421317,BTC,15m,brk_strong_lb8,breakout,12h,F,False,False
-0.6576,-0.9775,-0.4502,-0.6999,420,0.9049,0.4542,1.0873,-0.000848,0.832,0.0096,0.199,1.8869,-0.4527,535,-0.000848,0.023628,-0.8299,0.40695774,BTC,15m,brk_strong_lb8,breakout,24h,F,False,False
-2.0317,-2.9497,-0.6123,-0.5033,1019,0.7826,0.4294,1.0399,-0.000552,1.0261,0.0183,0.623,10.6164,-0.4439,1020,-0.000552,0.006871,-2.5641,0.0104853,BTC,15m,brk_atr_lb8,breakout,30m,F,False,False
-1.4258,-1.9875,-0.5861,-0.4427,825,0.8301,0.4298,1.1014,-0.000542,0.9429,0.0148,-0.0368,5.3259,-0.3802,826,-0.000542,0.00865,-1.7994,0.07232104,BTC,15m,brk_atr_lb8,breakout,1h,F,False,False
-0.2062,-0.2866,-0.2466,-0.2855,676,0.9712,0.4541,1.1673,-0.000109,1.0556,0.0123,-0.0029,4.1497,-0.1098,687,-0.000109,0.010979,-0.2602,0.79476986,BTC,15m,brk_atr_lb8,breakout,2h,F,False,False
0.3817,0.5072,0.2899,-0.2392,607,1.0571,0.5088,1.0206,0.000268,0.9987,0.0112,-0.4781,4.9149,0.1127,625,0.000268,0.013901,0.4817,0.63017379,BTC,15m,brk_atr_lb8,breakout,4h,D,False,False
0.1298,0.1857,-0.0226,-0.4052,562,1.0197,0.4746,1.1288,0.000115,1.0475,0.0102,-0.0591,4.958,-0.0146,571,0.000115,0.01678,0.1639,0.86989063,BTC,15m,brk_atr_lb8,breakout,8h,D,False,False
0.4675,0.7724,0.3655,-0.2983,333,1.0753,0.4795,1.1671,0.000515,1.1382,0.0092,0.5665,2.9328,0.1792,513,0.000515,0.019772,0.59,0.5554382,BTC,15m,brk_atr_lb8,breakout,12h,D,False,False
-0.0457,-0.0739,-0.2204,-0.3632,302,0.9922,0.4665,1.1347,-7.1e-05,1.0219,0.0067,0.1704,0.9961,-0.1244,373,-7.1e-05,0.023918,-0.0576,0.95406135,BTC,15m,brk_atr_lb8,breakout,24h,F,False,False
-6.5867,-9.5227,-0.8475,-0.925,2992,0.6255,0.359,1.1166,-0.000797,0.9525,0.0539,0.3013,14.0094,-0.9129,3008,-0.000797,0.005259,-8.3126,0.0,BTC,15m,brk_vol_lb16,breakout,30m,F,False,False
-4.2278,-6.0974,-0.7947,-0.8688,2509,0.7208,0.3895,1.13,-0.000712,0.971,0.0455,0.2393,10.275,-0.8455,2542,-0.000712,0.006726,-5.3357,1e-07,BTC,15m,brk_vol_lb16,breakout,1h,F,False,False
-2.6867,-3.8945,-0.761,-0.7886,2065,0.7958,0.3954,1.2167,-0.000658,1.1094,0.0375,0.3068,11.1294,-0.7678,2094,-0.000658,0.008875,-3.3907,0.00070997,BTC,15m,brk_vol_lb16,breakout,2h,F,False,False
-2.4764,-3.4967,-0.7696,-0.8308,1673,0.7952,0.4086,1.1509,-0.0009,1.0276,0.03,-0.1046,8.6969,-0.803,1674,-0.0009,0.011786,-3.1253,0.00180658,BTC,15m,brk_vol_lb16,breakout,4h,F,False,False
-2.9237,-3.7782,-0.8246,-0.8879,1138,0.7257,0.4337,0.9475,-0.001716,0.8156,0.0204,-0.4499,5.3164,-0.8773,1139,-0.001716,0.015699,-3.6898,0.00023507,BTC,15m,brk_vol_lb16,breakout,8h,F,False,False
-1.036,-1.4635,-0.6552,-0.6402,864,0.8798,0.4474,1.0867,-0.000827,1.0186,0.0155,0.0323,4.8594,-0.5794,865,-0.000827,0.018613,-1.3074,0.19141183,BTC,15m,brk_vol_lb16,breakout,12h,F,False,False
-1.0505,-1.5235,-0.5979,-0.7091,403,0.849,0.4659,0.9734,-0.00146,0.8925,0.0089,0.0079,1.9696,-0.5846,498,-0.00146,0.024581,-1.3258,0.18552552,BTC,15m,brk_vol_lb16,breakout,24h,F,False,False
-6.8633,-9.4376,-0.787,-0.7832,1822,0.5354,0.3467,1.0089,-0.000828,0.8737,0.0326,-0.2056,14.8768,-0.7826,1823,-0.000828,0.004083,-8.6618,0.0,BTC,15m,brk_pullback_lb16,breakout,30m,F,False,False
-5.1121,-7.2774,-0.7802,-0.7398,1542,0.61,0.3591,1.0887,-0.000862,0.9347,0.028,0.003,8.3173,-0.7462,1565,-0.000862,0.005284,-6.4516,0.0,BTC,15m,brk_pullback_lb16,breakout,1h,F,False,False
-3.7599,-4.7249,-0.7987,-0.7441,1333,0.6706,0.4055,0.9833,-0.001029,0.9313,0.0242,-1.0082,13.9175,-0.7623,1354,-0.001029,0.007976,-4.7451,2.3e-06,BTC,15m,brk_pullback_lb16,breakout,2h,F,False,False
-2.6817,-3.2584,-0.786,-0.7281,1141,0.7337,0.4151,1.0339,-0.001109,0.9626,0.0207,-1.2648,12.9837,-0.7414,1154,-0.001109,0.011129,-3.3844,0.0007372,BTC,15m,brk_pullback_lb16,breakout,4h,F,False,False
-2.6372,-3.2984,-0.8059,-0.8004,857,0.7115,0.432,0.9354,-0.001774,0.7842,0.0155,-0.6371,6.0151,-0.8079,868,-0.001774,0.015708,-3.3282,0.00091083,BTC,15m,brk_pullback_lb16,breakout,8h,F,False,False
-1.7916,-2.3855,-0.7606,-0.7043,684,0.7798,0.4553,0.9328,-0.001587,0.8653,0.0124,-0.384,5.6547,-0.7053,694,-0.001587,0.018491,-2.2611,0.0240647,BTC,15m,brk_pullback_lb16,breakout,12h,F,False,False
-1.6651,-2.3225,-0.7711,-0.7038,440,0.7507,0.4289,0.9996,-0.002496,0.9589,0.0079,-0.0305,3.2324,-0.7125,443,-0.002496,0.025003,-2.1014,0.03617196,BTC,15m,brk_pullback_lb16,breakout,24h,F,False,False
-7.2431,-10.593,-0.8723,-0.9428,3430,0.6166,0.3524,1.1332,-0.000785,0.9716,0.0617,0.4608,16.4037,-0.9363,3448,-0.000785,0.005046,-9.141,0.0,BTC,15m,brk_strong_lb16,breakout,30m,F,False,False
-4.6347,-6.6931,-0.8202,-0.8929,2875,0.7146,0.3888,1.1234,-0.000698,0.9858,0.0523,0.3749,12.7003,-0.8775,2922,-0.000698,0.006446,-5.8492,1e-08,BTC,15m,brk_strong_lb16,breakout,1h,F,False,False
-2.924,-4.3071,-0.7666,-0.8356,2357,0.7952,0.4074,1.1567,-0.000648,1.0731,0.0426,0.3925,10.8341,-0.8041,2381,-0.000648,0.008565,-3.6902,0.00022909,BTC,15m,brk_strong_lb16,breakout,2h,F,False,False
-2.8437,-4.0674,-0.7854,-0.8725,1779,0.7846,0.4152,1.1049,-0.000931,1.0222,0.0332,0.051,4.7986,-0.8414,1852,-0.000931,0.011167,-3.5888,0.00034079,BTC,15m,brk_strong_lb16,breakout,4h,F,False,False
-1.9081,-2.5335,-0.7554,-0.7837,1213,0.8182,0.4494,1.0026,-0.001057,0.9444,0.0218,-0.4046,5.0879,-0.7602,1215,-0.001057,0.015299,-2.4082,0.0161819,BTC,15m,brk_strong_lb16,breakout,8h,F,False,False
-1.6744,-2.3843,-0.7232,-0.7778,857,0.8193,0.4526,0.9907,-0.001282,0.9456,0.0163,0.1533,4.5571,-0.732,908,-0.001282,0.018283,-2.1132,0.03485899,BTC,15m,brk_strong_lb16,breakout,12h,F,False,False
-0.6829,-0.9105,-0.4924,-0.652,406,0.8997,0.4715,1.0084,-0.000919,0.9643,0.0091,-0.481,2.0886,-0.4603,509,-0.000919,0.024059,-0.8619,0.38914623,BTC,15m,brk_strong_lb16,breakout,24h,F,False,False
-2.9666,-4.5484,-0.6778,-0.6231,1402,0.7422,0.3983,1.1212,-0.000603,1.0143,0.0252,0.7405,10.4406,-0.5827,1406,-0.000603,0.006042,-3.744,0.00018844,BTC,15m,brk_atr_lb16,breakout,30m,F,False,False
-1.8259,-2.7611,-0.6036,-0.5339,1123,0.8187,0.4347,1.0648,-0.000522,0.9621,0.0201,0.454,4.2305,-0.4618,1125,-0.000522,0.007595,-2.3043,0.02138749,BTC,15m,brk_atr_lb16,breakout,1h,F,False,False
-0.2928,-0.4667,-0.2373,-0.3788,908,0.9657,0.4432,1.2131,-0.000118,1.1495,0.0164,0.5182,3.4782,-0.1393,916,-0.000118,0.009628,-0.3695,0.71180776,BTC,15m,brk_atr_lb16,breakout,2h,F,False,False
0.2818,0.4016,0.1074,-0.3766,747,1.0376,0.4807,1.1208,0.00017,1.1076,0.0135,-0.2521,4.9601,0.0652,753,0.00017,0.013143,0.3556,0.72221783,BTC,15m,brk_atr_lb16,breakout,4h,D,False,False
-0.2298,-0.3326,-0.2547,-0.4856,668,0.9686,0.4629,1.1238,-0.000181,0.996,0.0121,0.0082,4.8754,-0.1897,674,-0.000181,0.016194,-0.29,0.77189821,BTC,15m,brk_atr_lb16,breakout,8h,F,False,False
0.5932,0.9596,0.5219,-0.318,556,1.0906,0.4847,1.1592,0.000607,1.1814,0.0106,0.5303,3.841,0.2771,590,0.000607,0.019694,0.7487,0.45434799,BTC,15m,brk_atr_lb16,breakout,12h,C,False,False
-0.5267,-0.8217,-0.4514,-0.5521,413,0.916,0.4474,1.1315,-0.000794,1.0414,0.0075,0.1574,1.5353,-0.3665,418,-0.000794,0.024426,-0.6647,0.50659561,BTC,15m,brk_atr_lb16,breakout,24h,F,False,False
-6.0658,-8.7815,-0.8233,-0.8802,2348,0.6186,0.3635,1.0831,-0.000858,0.9316,0.0421,0.4068,13.4656,-0.8719,2352,-0.000858,0.005438,-7.6553,0.0,BTC,15m,brk_vol_lb32,breakout,30m,F,False,False
-3.924,-5.4922,-0.7832,-0.8069,1977,0.7112,0.3934,1.0965,-0.000779,0.9356,0.0355,-0.0101,9.4445,-0.7965,1980,-0.000779,0.007001,-4.9522,8e-07,BTC,15m,brk_vol_lb32,breakout,1h,F,False,False
-2.0171,-2.8997,-0.6829,-0.6834,1593,0.826,0.402,1.2288,-0.000576,1.1006,0.029,0.0032,7.6637,-0.6326,1622,-0.000576,0.009106,-2.5457,0.01099828,BTC,15m,brk_vol_lb32,breakout,2h,F,False,False
-1.9826,-2.8666,-0.6744,-0.776,1290,0.8149,0.4133,1.1569,-0.000829,1.034,0.0234,0.0148,6.0436,-0.6927,1309,-0.000829,0.01199,-2.5021,0.01246754,BTC,15m,brk_vol_lb32,breakout,4h,F,False,False
-1.7308,-2.2514,-0.7017,-0.7436,950,0.8132,0.4481,1.0014,-0.001096,0.9332,0.0173,-0.5149,5.1549,-0.6912,964,-0.001096,0.015579,-2.1843,0.02918158,BTC,15m,brk_vol_lb32,breakout,8h,F,False,False
-0.6466,-0.9307,-0.4589,-0.6439,641,0.9208,0.4621,1.0718,-0.000543,1.134,0.0139,0.0105,3.4117,-0.4276,779,-0.000543,0.018582,-0.816,0.41472231,BTC,15m,brk_vol_lb32,breakout,12h,F,False,False
0.096,0.1598,-0.0759,-0.5319,434,1.0151,0.454,1.2211,0.000131,1.1122,0.0084,0.2961,1.3676,-0.0636,467,0.000131,0.02338,0.1212,0.9036119,BTC,15m,brk_vol_lb32,breakout,24h,D,False,False
-4.7722,-7.1435,-0.7131,-0.6055,1161,0.596,0.3659,1.0326,-0.00075,0.9065,0.0212,0.6486,7.7291,-0.5936,1186,-0.00075,0.004287,-6.0227,0.0,BTC,15m,brk_pullback_lb32,breakout,30m,F,False,False
-3.4755,-5.2614,-0.6991,-0.56,997,0.6649,0.3652,1.156,-0.000763,1.0904,0.0182,0.3575,5.9891,-0.5467,1016,-0.000763,0.005545,-4.3862,1.274e-05,BTC,15m,brk_pullback_lb32,breakout,1h,F,False,False
-2.2941,-3.0669,-0.6958,-0.5276,863,0.7458,0.4341,0.9722,-0.000794,1.0102,0.0158,-0.4515,10.0138,-0.5174,880,-0.000794,0.008139,-2.8953,0.00388222,BTC,15m,brk_pullback_lb32,breakout,2h,F,False,False
-1.3035,-1.745,-0.635,-0.4699,760,0.837,0.4269,1.1236,-0.000666,1.0589,0.0138,-0.5037,8.904,-0.4313,773,-0.000666,0.011258,-1.6451,0.10036064,BTC,15m,brk_pullback_lb32,breakout,4h,F,False,False
-1.0466,-1.341,-0.5871,-0.5382,539,0.8558,0.4543,1.0281,-0.000814,0.9001,0.0115,-0.5947,7.3288,-0.4538,645,-0.000814,0.015651,-1.3209,0.18701951,BTC,15m,brk_pullback_lb32,breakout,8h,F,False,False
-0.7387,-1.0394,-0.4836,-0.5529,523,0.8929,0.4461,1.1088,-0.000735,0.9914,0.0098,-0.1853,4.9088,-0.3908,547,-0.000735,0.018441,-0.9322,0.35163244,BTC,15m,brk_pullback_lb32,breakout,12h,F,False,False
-0.6002,-0.9246,-0.4793,-0.4976,374,0.8985,0.4642,1.0371,-0.000891,0.9735,0.0068,0.2913,1.8289,-0.352,377,-0.000891,0.022837,-0.7574,0.44925954,BTC,15m,brk_pullback_lb32,breakout,24h,F,False,False
-5.9717,-8.7474,-0.8242,-0.8789,2446,0.6236,0.3601,1.1081,-0.000822,0.9223,0.0439,0.6659,16.076,-0.8716,2452,-0.000822,0.005403,-7.5365,0.0,BTC,15m,brk_strong_lb32,breakout,30m,F,False,False
-4.0183,-5.5845,-0.7903,-0.811,2071,0.7136,0.3966,1.0856,-0.000763,0.9454,0.0372,-0.1476,9.0739,-0.8044,2075,-0.000763,0.006849,-5.0713,4.3e-07,BTC,15m,brk_strong_lb32,breakout,1h,F,False,False
-2.1295,-3.1161,-0.6861,-0.7048,1684,0.8244,0.4084,1.1941,-0.000576,1.1167,0.0306,0.0756,7.1371,-0.6509,1709,-0.000576,0.008866,-2.6876,0.00726746,BTC,15m,brk_strong_lb32,breakout,2h,F,False,False
-1.8905,-2.7082,-0.6813,-0.7472,1355,0.8281,0.4196,1.1453,-0.000755,1.0597,0.0246,-0.063,5.9008,-0.678,1375,-0.000755,0.011733,-2.3859,0.01717175,BTC,15m,brk_strong_lb32,breakout,4h,F,False,False
-1.1233,-1.5099,-0.639,-0.6189,1003,0.8777,0.4607,1.0274,-0.000681,0.9854,0.018,-0.3444,5.151,-0.5514,1005,-0.000681,0.015227,-1.4177,0.15658584,BTC,15m,brk_strong_lb32,breakout,8h,F,False,False
-0.3535,-0.5119,-0.3525,-0.5742,285,0.9559,0.4677,1.088,-0.00029,1.1459,0.0141,0.0497,3.5701,-0.3024,789,-0.00029,0.018251,-0.4462,0.65557955,BTC,15m,brk_strong_lb32,breakout,12h,F,False,False
-0.5541,-0.8797,-0.5449,-0.4967,384,0.9164,0.4603,1.0747,-0.000766,0.9879,0.0086,0.3254,1.7949,-0.3951,478,-0.000766,0.023945,-0.6993,0.48468985,BTC,15m,brk_strong_lb32,breakout,24h,F,False,False
-3.5392,-4.9529,-0.7255,-0.6557,1314,0.6926,0.3959,1.0569,-0.000762,0.9816,0.0236,-0.0071,10.4642,-0.6424,1316,-0.000762,0.006189,-4.4666,8.63e-06,BTC,15m,brk_atr_lb32,breakout,30m,F,False,False
-1.9883,-2.7129,-0.678,-0.5177,1065,0.7952,0.4414,1.0063,-0.000613,0.9818,0.0191,-0.3138,7.9281,-0.4977,1067,-0.000613,0.007982,-2.5094,0.01224272,BTC,15m,brk_atr_lb32,breakout,1h,F,False,False
-0.5528,-0.792,-0.4712,-0.3212,847,0.9315,0.4567,1.1083,-0.000251,1.1573,0.0153,0.1096,7.451,-0.23,854,-0.000251,0.010508,-0.6976,0.4856201,BTC,15m,brk_atr_lb32,breakout,2h,F,False,False
-0.2395,-0.3465,-0.2512,-0.4044,682,0.9674,0.4797,1.0495,-0.000156,1.0683,0.0123,0.0908,3.8426,-0.1569,688,-0.000156,0.013557,-0.3023,0.76254894,BTC,15m,brk_atr_lb32,breakout,4h,F,False,False
-0.3766,-0.548,-0.4372,-0.3709,594,0.9453,0.465,1.0876,-0.000328,0.9188,0.0107,0.2584,3.9169,-0.2455,600,-0.000328,0.016879,-0.4753,0.63476432,BTC,15m,brk_atr_lb32,breakout,8h,F,False,False
0.4041,0.6621,0.2589,-0.3267,432,1.0637,0.4795,1.1547,0.000432,1.1378,0.0096,0.5642,3.2252,0.138,536,0.000432,0.019591,0.51,0.61028258,BTC,15m,brk_atr_lb32,breakout,12h,D,False,False
-0.762,-1.2481,-0.6165,-0.508,383,0.8783,0.4356,1.1381,-0.001227,1.1262,0.0069,0.2862,0.9089,-0.4503,388,-0.001227,0.025131,-0.9617,0.336821,BTC,15m,brk_atr_lb32,breakout,24h,F,False,False
-7.2506,-9.8173,-0.8289,-0.9001,2300,0.541,0.3611,0.9573,-0.000934,0.7785,0.0413,0.1433,18.1905,-0.8874,2307,-0.000934,0.004903,-9.1506,0.0,BTC,15m,range_then_brk_lb16,combined,30m,F,False,False
-5.4349,-7.2081,-0.8066,-0.8646,1934,0.6132,0.3827,0.9892,-0.000962,0.8341,0.0347,-0.2895,14.3819,-0.851,1939,-0.000962,0.006177,-6.8591,0.0,BTC,15m,range_then_brk_lb16,combined,1h,F,False,False
-4.2356,-5.719,-0.8036,-0.8479,1623,0.6615,0.4052,0.9712,-0.001087,0.8423,0.0291,0.1579,14.36,-0.8382,1624,-0.001087,0.008198,-5.3454,1e-07,BTC,15m,range_then_brk_lb16,combined,2h,F,False,False
-2.8531,-3.7911,-0.7631,-0.8095,1301,0.7321,0.4286,0.9761,-0.001113,0.8871,0.0233,-0.1467,13.8261,-0.7838,1302,-0.001113,0.011157,-3.6007,0.00032932,BTC,15m,range_then_brk_lb16,combined,4h,F,False,False
-1.9858,-2.6868,-0.7355,-0.7509,913,0.7812,0.4395,0.9962,-0.001264,0.9311,0.0166,0.1253,7.3922,-0.7219,926,-0.001264,0.015342,-2.5061,0.01237698,BTC,15m,range_then_brk_lb16,combined,8h,F,False,False
-1.0069,-1.3935,-0.6353,-0.5887,730,0.8712,0.4802,0.9432,-0.000855,0.9201,0.0131,0.0666,6.4552,-0.5257,731,-0.000855,0.018184,-1.2707,0.20423299,BTC,15m,range_then_brk_lb16,combined,12h,F,False,False
-1.7188,-2.2504,-0.7076,-0.738,449,0.7552,0.4745,0.8363,-0.00234,0.7679,0.0081,-0.5104,1.7846,-0.6916,451,-0.00234,0.02291,-2.1692,0.03058936,BTC,15m,range_then_brk_lb16,combined,24h,F,False,False
-5.8931,-7.9055,-0.7945,-0.8281,1867,0.5678,0.3656,0.9854,-0.000899,0.8169,0.0335,0.2983,19.9465,-0.8189,1871,-0.000899,0.005229,-7.4373,0.0,BTC,15m,range_then_brk_lb32,combined,30m,F,False,False
-4.3399,-5.6102,-0.7674,-0.7748,1534,0.6431,0.4027,0.9537,-0.000914,0.8039,0.0275,-0.3875,14.64,-0.7626,1537,-0.000914,0.006541,-5.4771,5e-08,BTC,15m,range_then_brk_lb32,combined,1h,F,False,False
-2.6785,-3.8473,-0.6982,-0.7052,1266,0.7457,0.4194,1.0323,-0.000808,0.912,0.0229,0.5352,14.6689,-0.6603,1278,-0.000808,0.008546,-3.3804,0.0007457,BTC,15m,range_then_brk_lb32,combined,2h,F,False,False
-1.66,-2.2979,-0.6529,-0.6235,1038,0.8204,0.4467,1.0163,-0.000729,0.9501,0.0188,0.3397,8.5078,-0.565,1050,-0.000729,0.011277,-2.0949,0.03641682,BTC,15m,range_then_brk_lb32,combined,4h,F,False,False
-0.7911,-1.119,-0.5438,-0.5207,769,0.9008,0.4761,0.9912,-0.000547,0.9337,0.0143,0.37,5.9643,-0.4115,796,-0.000547,0.015454,-0.9984,0.31838813,BTC,15m,range_then_brk_lb32,combined,8h,F,False,False
-0.7723,-1.1962,-0.5058,-0.5602,548,0.8988,0.4886,0.9407,-0.000656,0.8896,0.0118,0.5681,4.6824,-0.4118,659,-0.000656,0.017289,-0.9747,0.33006056,BTC,15m,range_then_brk_lb32,combined,12h,F,False,False
-0.3946,-0.5366,-0.3608,-0.5454,417,0.9351,0.4893,0.9761,-0.000563,0.8613,0.0075,-0.3088,1.6415,-0.2946,419,-0.000563,0.023154,-0.498,0.61873644,BTC,15m,range_then_brk_lb32,combined,24h,F,False,False
-5.3317,-7.4856,-0.7667,-0.7811,1532,0.5745,0.3584,1.0284,-0.000928,0.824,0.0276,0.5824,19.631,-0.7666,1543,-0.000928,0.005417,-6.7288,0.0,BTC,15m,range_then_brk_lb64,combined,30m,F,False,False
-3.6263,-4.7858,-0.7334,-0.6837,1203,0.6674,0.4035,0.9864,-0.000868,0.8424,0.0223,-0.3867,13.9145,-0.67,1244,-0.000868,0.006692,-4.5766,5.2e-06,BTC,15m,range_then_brk_lb64,combined,1h,F,False,False
-2.5898,-3.6124,-0.7078,-0.6426,1002,0.732,0.4355,0.949,-0.000912,0.9127,0.0182,0.2053,12.985,-0.6195,1015,-0.000912,0.00889,-3.2684,0.00111793,BTC,15m,range_then_brk_lb64,combined,2h,F,False,False
-1.606,-2.2714,-0.6747,-0.5522,811,0.8097,0.4468,1.0027,-0.000839,0.9885,0.0146,0.3234,7.8689,-0.5241,817,-0.000839,0.011827,-2.0268,0.04300339,BTC,15m,range_then_brk_lb64,combined,4h,F,False,False
-1.5333,-2.2204,-0.6833,-0.6232,649,0.8022,0.4439,1.0048,-0.001226,0.8665,0.0117,0.4325,5.7253,-0.5868,651,-0.001226,0.016171,-1.935,0.05342077,BTC,15m,range_then_brk_lb64,combined,8h,F,False,False
-0.7291,-1.0819,-0.5882,-0.4652,556,0.8948,0.4488,1.0989,-0.000736,1.007,0.01,0.2706,4.8874,-0.399,557,-0.000736,0.018877,-0.9202,0.35786722,BTC,15m,range_then_brk_lb64,combined,12h,F,False,False
-1.0942,-1.4769,-0.6306,-0.5969,314,0.8213,0.4613,0.959,-0.001714,0.7929,0.0067,-0.3064,1.9283,-0.5287,375,-0.001714,0.024032,-1.3809,0.16812026,BTC,15m,range_then_brk_lb64,combined,24h,F,False,False
-1.8435,-2.3192,-0.5341,-0.2188,378,0.7067,0.4625,0.8212,-0.000502,0.8065,0.0069,-0.6034,4.804,-0.1796,387,-0.000502,0.004248,-2.3266,0.02050519,ETH,15m,range_v1_lb16,range,30m,F,False,False
-2.2281,-2.8683,-0.5916,-0.3384,359,0.65,0.4321,0.8544,-0.000945,0.7464,0.0066,-0.4619,4.4671,-0.2994,368,-0.000945,0.00645,-2.8119,0.00518923,ETH,15m,range_v1_lb16,range,1h,F,False,False
-2.7531,-3.5101,-0.697,-0.4458,344,0.5772,0.4348,0.7503,-0.001676,0.6785,0.0062,-0.4124,3.1212,-0.4472,345,-0.001676,0.008962,-3.4745,0.0005772,ETH,15m,range_v1_lb16,range,2h,F,False,False
-1.7479,-2.4287,-0.6058,-0.5164,243,0.6889,0.4369,0.8878,-0.001737,0.6646,0.0058,0.5437,6.299,-0.4498,325,-0.001737,0.014194,-2.206,0.02808873,ETH,15m,range_v1_lb16,range,4h,F,False,False
